m_name,m_surname,m_email,m_birth_year,m_birth_month,m_birth_day,m_group,m_rating,m_phone_number
Михайло,Коваленко,mykhaylo.kovalenko17@student.org,2003,2,28,DOJ-88,78.26,38(068)76-51-284
Олеся,Демченко,olesya.demchenko5@student.org,2004,7,26,AAO-20,69.81,38(096)65-37-204
Віктор,Авраменко,viktor.avramenko31@student.org,1999,2,20,OJE-51,49.99,38(067)48-82-708
Богдан,Іваненко,bohdan.ivanenko14@student.org,1961,6,5,NDU-34,94.69,38(095)13-18-147
Григорій,Шевчук,hryhoriy.shevchuk26@student.org,2009,1,20,GBU-57,10.85,38(063)92-85-918
Володимир,Савченко,volodymyr.savchenko8@student.org,1966,1,23,TCQ-17,77.63,38(099)20-70-620
Петро,Макаренко,petro.makarenko18@student.org,1981,10,3,IKX-12,83.74,38(068)54-37-857
Роман,Рибак,roman.rybak15@student.org,1991,7,4,FVH-16,50.22,38(095)73-47-796
Оксана,Мельник,oksana.melnyk14@student.org,2007,4,24,SYH-35,2.01,38(096)14-11-310
Юрій,Ковальчук,yuriy.kovalchuk4@student.org,1993,7,11,KAT-51,84.58,38(096)86-97-401
Галина,Гончаренко,halyna.honcharenko2@student.org,1980,2,4,UHN-97,31.84,38(067)80-10-997
Інна,Цимбал,inna.tsymbal6@student.org,1971,8,11,XKE-48,11.43,38(098)67-36-219
Вера,Гайдук,vera.hayduk3@student.org,1951,1,17,FXH-61,22.31,38(068)78-40-762
Петро,Левченко,petro.levchenko15@student.org,1959,5,10,XRX-93,11.53,38(073)64-80-542
Денис,Поліщук,denys.polishchuk33@student.org,1977,1,4,JZY-52,14.25,38(097)48-66-208
Федір,Лисенко,fedir.lysenko39@student.org,1955,11,9,MHO-10,18.79,38(067)85-89-382
Андрій,Василенко,andriy.vasylenko41@student.org,1974,11,25,VGZ-43,49.3,38(099)41-33-833
Володимир,Гончаренко,volodymyr.honcharenko36@student.org,1970,1,26,KKU-30,52.59,38(095)84-33-238
Валентина,Ткаченко,valentyna.tkachenko3@student.org,2007,11,7,OZW-83,10.01,38(066)96-15-845
Галина,Шевчук,halyna.shevchuk@student.org,2004,5,6,ILJ-46,52.83,38(093)51-42-226
Роман,Авраменко,roman.avramenko47@student.org,1995,1,31,CVD-93,23.48,38(050)31-41-972
Вікторія,Шевченко,viktoriya.shevchenko45@student.org,1971,8,31,WSQ-76,82.07,38(050)87-50-898
Ігор,Бойко,ihor.boyko27@student.org,1954,7,6,GDR-74,36.16,38(063)45-56-859
Любов,Коваленко,lyubov.kovalenko1@student.org,1978,1,2,CVJ-85,34.05,38(098)55-15-177
Артем,Захарченко,artem.zakharchenko21@student.org,1997,10,3,IYV-43,0.52,38(096)79-87-714
Лариса,Іваненко,larysa.ivanenko32@student.org,2000,8,25,AIY-82,76.32,38(067)51-24-118
Оксана,Ковальчук,oksana.kovalchuk18@student.org,2001,9,2,JCU-94,93.94,38(096)86-97-833
Ірина,Новік,iryna.novik7@student.org,2008,2,13,LRS-50,35.58,38(073)98-96-968
Остап,Козлов,ostap.kozlov4@student.org,1978,12,22,VHE-92,2.07,38(067)54-94-847
Артем,Демченко,artem.demchenko14@student.org,2002,4,29,AGO-30,32.3,38(073)66-92-608
Денис,Омельченко,denys.omelchenko32@student.org,2007,1,19,MED-36,87.64,38(095)74-79-284
Олеся,Білоус,olesya.bilous15@student.org,1954,5,5,RCI-40,17.38,38(098)29-89-538
Людмила,Демченко,lyudmyla.demchenko10@student.org,1980,10,30,ELA-24,80.03,38(097)92-41-762
Дмитро,Ткаченко,dmytro.tkachenko19@student.org,1999,4,21,BVE-74,52.06,38(050)54-22-111
Василь,Омельченко,vasyl.omelchenko8@student.org,1970,9,5,HRO-16,33.2,38(066)22-11-399
Людмила,Ткаченко,lyudmyla.tkachenko26@student.org,1958,2,20,WSO-34,42.86,38(073)50-17-341
Людмила,Мельник,lyudmyla.melnyk16@student.org,1967,9,30,BTM-61,88.13,38(063)99-15-157
Лілія,Поліщук,liliya.polishchuk29@student.org,1953,3,14,JNF-33,84.53,38(063)68-10-315
Костянтин,Лисенко,kostyantyn.lysenko8@student.org,1994,9,25,PDJ-89,62.76,38(098)81-21-286
Богдан,Зайцев,bohdan.zaytsev8@student.org,2005,8,24,YSI-19,84.63,38(095)21-33-649
Костянтин,Кравченко,kostyantyn.kravchenko39@student.org,1980,11,5,PLK-76,89.54,38(098)75-52-764
Андрій,Панченко,andriy.panchenko31@student.org,1991,8,1,UXC-13,18.35,38(093)68-54-895
Катерина,Панченко,kateryna.panchenko17@student.org,1989,11,11,PJW-69,33.4,38(098)82-61-220
Остап,Цимбал,ostap.tsymbal9@student.org,1974,8,29,KMU-74,41.43,38(073)27-89-548
Василь,Ковальчук,vasyl.kovalchuk39@student.org,1977,5,4,MZL-99,85.88,38(050)47-19-597
Денис,Коваленко,denys.kovalenko30@student.org,1989,4,3,YGX-80,12.06,38(098)44-69-883
Володимир,Король,volodymyr.korol46@student.org,1957,9,26,JAC-63,58.08,38(063)11-30-691
Ганна,Кузьменко,hanna.kuzmenko17@student.org,2010,10,26,UKU-27,53.77,38(095)73-93-136
Максим,Омельченко,maksym.omelchenko41@student.org,1952,4,8,IXW-16,64.35,38(095)20-58-482
Марія,Гладко,mariya.hladko5@student.org,1983,8,1,ORJ-75,59.96,38(095)82-76-274
Лілія,Козлов,liliya.kozlov34@student.org,1976,9,11,JLT-49,3.55,38(093)24-74-247
Павло,Козлов,pavlo.kozlov34@student.org,1993,10,17,FSM-99,76.85,38(095)50-14-247
Катерина,Гончаренко,kateryna.honcharenko39@student.org,1953,4,20,QWC-36,20.65,38(093)85-39-431
Ганна,Гладко,hanna.hladko1@student.org,2006,8,26,FYF-79,42.55,38(099)90-16-310
Оксана,Литвин,oksana.lytvyn14@student.org,2000,7,5,GQF-41,77.26,38(097)61-62-778
Валентина,Захарченко,valentyna.zakharchenko20@student.org,1991,10,27,RWX-14,84.81,38(099)36-14-112
Віктор,Білоус,viktor.bilous28@student.org,1952,11,16,YFT-65,82.34,38(050)57-27-666
Раїса,Марченко,rayisa.marchenko21@student.org,1971,4,28,OAR-65,26.65,38(095)12-15-710
Денис,Коваленко,denys.kovalenko11@student.org,1998,4,3,PHN-70,22.16,38(050)64-78-749
Павло,Никоненко,pavlo.nykonenko20@student.org,1975,7,3,BSZ-31,88.97,38(095)38-87-516
Світлана,Шаповал,svitlana.shapoval33@student.org,1998,7,16,CXL-75,64.33,38(073)56-93-847
Олександр,Кузьменко,oleksandr.kuzmenko5@student.org,1989,6,7,SKO-23,86.48,38(073)91-81-944
Петро,Гончаренко,petro.honcharenko23@student.org,1987,4,13,OSQ-22,5.21,38(098)54-66-624
Марія,Лебедь,mariya.lebed47@student.org,1997,12,25,NWW-68,51.38,38(063)84-20-614
Андрій,Мельник,andriy.melnyk41@student.org,1977,8,28,ZFE-11,17.64,38(066)58-82-427
Надія,Бойко,nadiya.boyko33@student.org,1969,2,12,BHV-58,17.12,38(097)92-17-751
Галина,Коваль,halyna.koval35@student.org,1963,1,14,ROX-78,59.44,38(066)53-88-880
Світлана,Авраменко,svitlana.avramenko27@student.org,1996,9,17,XWR-81,55.11,38(066)87-11-510
Олеся,Гриценко,olesya.hrytsenko1@student.org,1990,2,12,DOE-11,77.69,38(099)25-67-249
Сергій,Авраменко,serhiy.avramenko22@student.org,1985,8,11,KPB-10,81.78,38(095)70-12-954
Вера,Михайленко,vera.mykhaylenko24@student.org,2005,4,14,EFY-17,95.62,38(097)36-75-142
Інна,Рибак,inna.rybak22@student.org,1991,6,11,WPJ-81,18.31,38(066)88-56-270
Максим,Ковальчук,maksym.kovalchuk26@student.org,1997,1,23,TGD-82,44.02,38(063)67-50-487
Тарас,Скрипка,taras.skrypka26@student.org,1993,3,14,POF-91,19.87,38(073)83-37-110
Людмила,Скрипка,lyudmyla.skrypka26@student.org,1978,6,17,ORY-32,18.37,38(050)70-40-569
Петро,Козлов,petro.kozlov4@student.org,2003,7,15,UWI-54,77.13,38(050)13-14-679
Юрій,Новік,yuriy.novik35@student.org,1983,12,9,XZJ-69,33.6,38(066)66-56-984
Катерина,Захарченко,kateryna.zakharchenko11@student.org,2004,12,19,AKZ-49,5.5,38(063)66-93-670
Юлія,Руденко,yuliya.rudenko31@student.org,1968,6,26,IEP-22,27.64,38(050)69-41-246
Оксана,Ткаченко,oksana.tkachenko32@student.org,2004,6,3,EQI-19,45.11,38(073)38-94-446
Раїса,Кравченко,rayisa.kravchenko21@student.org,1983,7,9,IJP-76,95.9,38(093)91-93-313
Наталія,Зайцев,nataliya.zaytsev2@student.org,1997,7,3,SEE-82,81.2,38(098)28-31-474
Олександр,Марченко,oleksandr.marchenko37@student.org,2007,10,6,QPA-45,55.0,38(068)10-71-531
Сергій,Гордієнко,serhiy.hordiyenko36@student.org,1997,3,2,DJV-58,16.16,38(066)61-30-123
Федір,Мельник,fedir.melnyk12@student.org,2001,11,28,GEN-41,78.96,38(066)52-75-941
Костянтин,Гайдук,kostyantyn.hayduk17@student.org,2002,4,23,KZR-58,44.6,38(068)80-82-975
Федір,Іваненко,fedir.ivanenko32@student.org,2002,3,28,VTR-27,84.85,38(068)50-83-592
Світлана,Поліщук,svitlana.polishchuk10@student.org,1967,7,12,FPM-83,10.56,38(073)26-21-926
Катерина,Левченко,kateryna.levchenko38@student.org,1953,2,3,SCB-13,56.23,38(096)26-23-748
Алла,Цимбал,alla.tsymbal12@student.org,1994,8,25,XME-51,39.06,38(096)75-39-928
Володимир,Стельмах,volodymyr.stelmakh19@student.org,1988,12,15,HPM-29,99.46,38(097)36-71-200
Олеся,Коваленко,olesya.kovalenko19@student.org,1951,4,16,ZQG-21,74.09,38(095)40-17-856
Раїса,Козлов,rayisa.kozlov14@student.org,1999,4,28,RVD-58,80.7,38(096)21-36-730
Федір,Скрипка,fedir.skrypka8@student.org,1985,4,9,RJV-55,31.3,38(066)12-49-135
Вікторія,Романенко,viktoriya.romanenko7@student.org,1976,5,17,OUO-97,28.42,38(096)72-61-861
Наталія,Рибак,nataliya.rybak18@student.org,2010,3,9,PDN-66,83.25,38(095)31-47-642
Лілія,Романенко,liliya.romanenko39@student.org,1955,12,22,CVD-93,41.75,38(063)72-95-343
Григорій,Василенко,hryhoriy.vasylenko5@student.org,2000,4,24,MWV-16,88.58,38(096)82-54-811
Ірина,Гладко,iryna.hladko10@student.org,2001,1,26,MBK-45,66.88,38(073)51-44-505
Петро,Лисенко,petro.lysenko41@student.org,1960,2,16,KNX-62,41.18,38(093)96-92-447
Остап,Гриценко,ostap.hrytsenko22@student.org,1989,3,1,TRP-38,8.73,38(096)93-95-400
Іван,Михайленко,ivan.mykhaylenko8@student.org,2005,2,23,FXY-27,62.63,38(096)17-24-519
Віктор,Стельмах,viktor.stelmakh49@student.org,1981,8,6,ZPU-44,34.61,38(098)19-46-307
Валентина,Марченко,valentyna.marchenko13@student.org,1990,7,8,HMA-37,14.45,38(096)50-37-176
Анна,Панченко,anna.panchenko2@student.org,1967,7,1,QUS-16,91.62,38(050)85-58-977
Федір,Гордієнко,fedir.hordiyenko32@student.org,2000,3,5,VEK-46,80.49,38(093)32-31-809
Денис,Король,denys.korol12@student.org,1960,1,23,TOB-91,54.58,38(093)43-19-941
Федір,Лисенко,fedir.lysenko6@student.org,1974,6,4,BMX-26,65.61,38(099)90-25-876
Юлія,Захарченко,yuliya.zakharchenko9@student.org,2010,10,6,THG-20,30.64,38(095)22-32-972
Вікторія,Білоус,viktoriya.bilous29@student.org,1960,1,23,XJN-17,21.72,38(097)10-20-341
Артем,Шевчук,artem.shevchuk23@student.org,2009,5,5,APF-58,60.69,38(066)48-12-944
Богдан,Ковальчук,bohdan.kovalchuk16@student.org,1973,11,1,MRB-71,70.1,38(097)77-85-543
Юлія,Василенко,yuliya.vasylenko@student.org,1975,7,4,GMZ-76,22.93,38(095)56-31-512
Лілія,Козлов,liliya.kozlov28@student.org,1975,5,29,ENL-85,31.9,38(068)44-11-496
Денис,Новік,denys.novik24@student.org,1976,2,14,JXN-27,21.36,38(099)32-52-147
Олеся,Скрипка,olesya.skrypka36@student.org,1999,7,8,EZK-19,61.48,38(068)95-14-435
Станіслав,Савченко,stanislav.savchenko32@student.org,2002,11,29,EVP-84,98.54,38(067)18-13-186
Юрій,Макаренко,yuriy.makarenko34@student.org,1975,5,8,YPB-59,10.91,38(097)53-27-172
Андрій,Панченко,andriy.panchenko34@student.org,1971,11,21,ROA-13,88.88,38(050)55-51-384
Федір,Білоус,fedir.bilous8@student.org,1956,12,14,NNX-59,66.11,38(095)68-35-291
Олександр,Марченко,oleksandr.marchenko30@student.org,1957,11,4,URC-81,82.61,38(096)42-96-408
Раїса,Шевчук,rayisa.shevchuk10@student.org,2007,12,23,RVO-12,16.02,38(068)64-80-648
Юлія,Козлов,yuliya.kozlov32@student.org,1973,12,23,GOO-70,52.95,38(096)44-32-518
Володимир,Захарченко,volodymyr.zakharchenko15@student.org,1961,9,9,GJT-56,51.08,38(098)39-61-950
Ірина,Лебедь,iryna.lebed22@student.org,1994,10,13,MJW-41,80.15,38(067)14-49-975
Тетяна,Коваль,tetyana.koval14@student.org,1989,10,5,DXM-10,10.87,38(095)15-96-618
Світлана,Іваненко,svitlana.ivanenko23@student.org,1975,1,4,DKW-52,50.39,38(093)61-53-182
Юрій,Василенко,yuriy.vasylenko4@student.org,2008,4,11,MGE-56,12.79,38(068)82-24-530
Віктор,Стельмах,viktor.stelmakh16@student.org,1962,4,16,QOB-17,65.88,38(093)60-52-968
Віталій,Стельмах,vitaliy.stelmakh8@student.org,1954,9,27,MAL-97,79.08,38(067)58-70-647
Андрій,Захарченко,andriy.zakharchenko25@student.org,1962,8,5,OOD-24,32.54,38(096)48-48-211
Тетяна,Дорошенко,tetyana.doroshenko40@student.org,1961,5,27,DJU-43,69.68,38(099)60-41-296
Тетяна,Дорошенко,tetyana.doroshenko13@student.org,1959,2,27,YAV-36,89.36,38(068)19-32-970
Олександр,Павленко,oleksandr.pavlenko20@student.org,1958,2,7,CYK-30,75.16,38(068)96-86-980
Роман,Литвин,roman.lytvyn17@student.org,2000,12,17,ADF-88,81.26,38(063)84-43-404
Лариса,Гриценко,larysa.hrytsenko5@student.org,1976,6,25,ZYY-37,4.89,38(068)75-25-397
Максим,Панченко,maksym.panchenko2@student.org,1983,2,21,XXR-45,73.06,38(050)48-13-945
Анна,Шаповал,anna.shapoval15@student.org,1994,4,12,SMT-11,46.95,38(099)84-25-469
Богдан,Кузьменко,bohdan.kuzmenko20@student.org,1998,3,19,QEB-80,57.77,38(067)73-22-187
Алла,Панченко,alla.panchenko11@student.org,2002,5,14,UGU-55,89.48,38(097)71-44-231
Олена,Гайдук,olena.hayduk11@student.org,1966,2,6,YWS-87,27.95,38(099)80-60-215
Євгенія,Демченко,yevheniya.demchenko22@student.org,1998,4,30,COZ-70,37.07,38(099)33-79-812
Григорій,Дорошенко,hryhoriy.doroshenko2@student.org,1971,1,31,RHF-73,23.92,38(093)50-20-185
Олена,Мельник,olena.melnyk27@student.org,1957,9,17,XOD-78,19.84,38(095)96-93-855
Михайло,Білоус,mykhaylo.bilous34@student.org,1958,9,2,OBR-96,95.61,38(096)34-58-401
Андрій,Ковальчук,andriy.kovalchuk37@student.org,1980,3,19,PQW-80,34.85,38(068)68-63-658
Богдан,Авраменко,bohdan.avramenko19@student.org,1972,2,23,OCE-48,1.58,38(068)14-46-504
Денис,Ткаченко,denys.tkachenko24@student.org,2008,4,29,PZX-65,17.29,38(099)82-23-183
Артем,Новік,artem.novik18@student.org,2003,9,26,CCX-54,13.07,38(096)86-32-240
Василь,Білоус,vasyl.bilous2@student.org,1971,3,12,KGT-17,46.32,38(063)46-21-499
Роман,Король,roman.korol36@student.org,1962,5,19,FDW-31,97.3,38(093)79-70-628
Інна,Макаренко,inna.makarenko39@student.org,1953,11,27,SPV-87,83.32,38(068)84-31-353
Ганна,Литвин,hanna.lytvyn18@student.org,1992,7,28,RMF-83,1.13,38(063)34-21-432
Богдан,Рибак,bohdan.rybak13@student.org,1987,4,15,BXO-83,70.78,38(095)20-10-468
Анна,Зайцев,anna.zaytsev11@student.org,1988,10,20,FVI-58,44.36,38(097)95-39-407
Любов,Король,lyubov.korol15@student.org,1957,1,25,OVL-88,66.64,38(050)44-92-797
Володимир,Петренко,volodymyr.petrenko33@student.org,1991,11,29,XPK-67,11.97,38(096)93-29-692
Роман,Гончаренко,roman.honcharenko20@student.org,1957,2,23,SEA-19,65.66,38(098)93-91-984
Павло,Ткаченко,pavlo.tkachenko40@student.org,1997,1,14,IHA-49,94.8,38(067)92-45-811
Катерина,Шаповал,kateryna.shapoval26@student.org,1956,10,9,FFY-35,94.8,38(098)93-79-142
Світлана,Руденко,svitlana.rudenko9@student.org,2004,10,8,OCQ-25,63.65,38(067)42-34-274
Богдан,Макаренко,bohdan.makarenko47@student.org,2003,3,26,ROA-13,95.09,38(067)56-17-841
Ярослав,Марченко,yaroslav.marchenko29@student.org,1984,4,8,XKQ-72,98.16,38(095)79-18-176
Григорій,Шаповал,hryhoriy.shapoval27@student.org,1992,3,13,TCQ-17,49.27,38(068)10-37-822
Валентина,Захарченко,valentyna.zakharchenko5@student.org,2005,12,11,CYA-12,48.05,38(096)14-42-532
Михайло,Панченко,mykhaylo.panchenko20@student.org,2007,10,11,VAT-70,73.18,38(067)89-97-599
Наталія,Михайленко,nataliya.mykhaylenko12@student.org,1960,3,25,GML-59,3.73,38(093)96-26-553
Євгенія,Гордієнко,yevheniya.hordiyenko42@student.org,1980,7,21,HDL-37,28.57,38(073)89-81-674
Андрій,Авраменко,andriy.avramenko15@student.org,1961,9,3,PXE-78,36.38,38(050)88-22-325
Євгенія,Поліщук,yevheniya.polishchuk19@student.org,1963,1,1,TQW-12,32.06,38(073)21-47-937
Інна,Ковальчук,inna.kovalchuk35@student.org,1965,1,24,MBM-91,70.92,38(073)80-92-664
Світлана,Омельченко,svitlana.omelchenko28@student.org,1960,7,3,EDF-72,14.23,38(073)20-44-678
Олена,Литвин,olena.lytvyn15@student.org,1951,5,15,WKS-71,32.21,38(099)27-14-463
Анна,Ткаченко,anna.tkachenko8@student.org,1951,7,17,HTE-45,99.92,38(068)46-17-617
Валентина,Ковальчук,valentyna.kovalchuk20@student.org,2007,5,17,DJW-19,97.9,38(050)33-52-779
Євгенія,Скрипка,yevheniya.skrypka12@student.org,1967,2,13,PTN-58,18.81,38(068)98-81-391
Сергій,Рибак,serhiy.rybak5@student.org,1989,8,4,EKY-48,75.23,38(095)69-88-994
Ярослав,Павленко,yaroslav.pavlenko34@student.org,1965,11,20,ZRG-21,15.26,38(096)43-56-428
Юрій,Макаренко,yuriy.makarenko11@student.org,1988,4,30,TOB-57,4.24,38(050)94-56-765
Юрій,Панченко,yuriy.panchenko6@student.org,1973,6,14,PWS-37,22.34,38(073)28-85-232
Лілія,Павленко,liliya.pavlenko4@student.org,1976,6,24,UXC-57,93.22,38(093)10-44-755
Наталія,Ковальчук,nataliya.kovalchuk39@student.org,1974,2,25,EUM-27,32.99,38(073)36-25-552
Лариса,Гайдук,larysa.hayduk5@student.org,1979,1,22,VHY-90,31.22,38(066)39-43-584
Вера,Шаповал,vera.shapoval38@student.org,1993,11,8,KLE-51,62.7,38(068)63-37-574
Людмила,Дорошенко,lyudmyla.doroshenko3@student.org,1952,2,15,BHQ-37,59.17,38(099)92-35-812
Людмила,Марченко,lyudmyla.marchenko17@student.org,1951,3,23,FNL-46,10.15,38(093)79-27-268
Інна,Гладко,inna.hladko25@student.org,1985,7,14,ZLM-10,8.21,38(063)55-70-364
Станіслав,Василенко,stanislav.vasylenko17@student.org,1976,6,28,ZZC-17,63.17,38(063)37-36-129
Людмила,Новік,lyudmyla.novik38@student.org,1966,10,10,RHW-32,43.38,38(096)96-94-359
Катерина,Панченко,kateryna.panchenko30@student.org,1994,1,20,WCV-17,18.55,38(063)77-68-100
Людмила,Дорошенко,lyudmyla.doroshenko32@student.org,1952,3,11,MKY-59,48.13,38(066)99-15-763
Іван,Демченко,ivan.demchenko20@student.org,1964,8,12,WXP-26,71.87,38(093)96-34-480
Костянтин,Демченко,kostyantyn.demchenko4@student.org,1963,2,22,NDU-34,90.31,38(050)61-93-514
Григорій,Гончаренко,hryhoriy.honcharenko12@student.org,1968,3,5,NPR-56,33.29,38(067)53-51-393
Дмитро,Кузьменко,dmytro.kuzmenko21@student.org,1958,12,4,YLV-61,24.32,38(095)28-32-300
Тарас,Гриценко,taras.hrytsenko4@student.org,1953,1,4,HVZ-31,37.21,38(066)51-40-727
Дмитро,Литвин,dmytro.lytvyn10@student.org,1959,3,4,PRA-79,7.39,38(096)66-28-387
Вікторія,Костенко,viktoriya.kostenko22@student.org,1961,5,27,UVH-18,13.46,38(068)26-43-405
Ігор,Гладко,ihor.hladko20@student.org,1980,4,6,OUK-20,1.33,38(095)52-66-501
Іван,Панченко,ivan.panchenko18@student.org,2009,5,14,OIM-91,16.51,38(098)68-14-543
Богдан,Цимбал,bohdan.tsymbal18@student.org,1996,4,9,CHY-96,72.17,38(098)65-75-924
Тарас,Левченко,taras.levchenko38@student.org,1965,7,20,EXY-84,84.46,38(068)43-35-189
Богдан,Василенко,bohdan.vasylenko20@student.org,2000,9,2,WWU-13,95.92,38(093)50-91-785
Валентина,Скрипка,valentyna.skrypka10@student.org,1992,9,19,XMH-63,60.3,38(093)16-77-851
Віктор,Ткаченко,viktor.tkachenko34@student.org,1959,10,19,UIH-37,6.08,38(063)45-99-622
Станіслав,Новік,stanislav.novik35@student.org,2009,1,30,ITI-56,93.99,38(073)52-62-199
Ярослав,Гриценко,yaroslav.hrytsenko30@student.org,1957,8,19,KKO-55,89.28,38(066)46-20-199
Олександр,Авраменко,oleksandr.avramenko33@student.org,1982,10,23,LTH-56,55.48,38(068)42-97-339
Ганна,Гордієнко,hanna.hordiyenko33@student.org,1981,6,25,EPM-84,38.57,38(093)73-97-142
Надія,Костенко,nadiya.kostenko9@student.org,1958,1,20,UCH-20,19.04,38(095)35-29-214
Василь,Зайцев,vasyl.zaytsev6@student.org,1991,10,5,NRV-65,26.22,38(093)24-78-830
Світлана,Рибак,svitlana.rybak8@student.org,1993,8,30,JKV-67,81.05,38(063)27-11-299
Богдан,Цимбал,bohdan.tsymbal29@student.org,1982,5,8,UNM-63,41.28,38(050)54-76-789
Євгенія,Козлов,yevheniya.kozlov32@student.org,1987,12,14,VMP-85,64.4,38(063)68-93-908
Любов,Левченко,lyubov.levchenko25@student.org,1972,2,3,RGX-34,93.85,38(098)64-18-814
Денис,Шевченко,denys.shevchenko17@student.org,1952,1,25,NOA-52,88.06,38(068)76-32-794
Богдан,Кузьменко,bohdan.kuzmenko24@student.org,1973,10,11,SIJ-40,82.96,38(093)57-40-458
Григорій,Демченко,hryhoriy.demchenko4@student.org,1954,5,15,CXH-54,68.69,38(066)36-63-352
Олеся,Король,olesya.korol22@student.org,1976,2,29,ZGN-26,16.54,38(068)45-97-626
Марія,Демченко,mariya.demchenko5@student.org,1984,10,20,RMA-94,80.84,38(068)17-42-175
Ганна,Дорошенко,hanna.doroshenko4@student.org,1987,1,24,EIN-35,18.26,38(096)83-39-885
Роман,Шевченко,roman.shevchenko34@student.org,1980,12,30,KFV-94,12.63,38(050)76-14-553
Дмитро,Кузьменко,dmytro.kuzmenko6@student.org,1982,9,2,NEE-22,18.26,38(066)57-23-398
Юлія,Лисенко,yuliya.lysenko6@student.org,1961,12,2,YJP-43,14.82,38(073)92-26-447
Олена,Гриценко,olena.hrytsenko19@student.org,1964,2,3,EHM-24,61.39,38(066)11-99-537
Євгенія,Шевченко,yevheniya.shevchenko6@student.org,1959,10,9,UKT-33,53.85,38(097)56-82-243
Анна,Коваленко,anna.kovalenko14@student.org,1977,1,12,MHA-54,79.92,38(098)33-89-356
Марія,Михайленко,mariya.mykhaylenko25@student.org,2006,1,29,IBD-78,32.48,38(093)18-69-301
Роман,Гладко,roman.hladko42@student.org,1988,10,15,RQB-97,35.93,38(050)45-47-841
Тарас,Коваленко,taras.kovalenko12@student.org,2000,6,29,GET-69,2.94,38(095)53-31-135
Ярослав,Савченко,yaroslav.savchenko20@student.org,1959,6,24,WDW-53,90.79,38(073)51-52-825
Олеся,Михайленко,olesya.mykhaylenko27@student.org,1954,5,13,VBF-16,36.62,38(097)49-59-125
Євгенія,Гордієнко,yevheniya.hordiyenko36@student.org,2010,11,27,EZW-84,93.67,38(050)71-38-618
Віктор,Савченко,viktor.savchenko42@student.org,1966,3,30,AXP-53,55.06,38(098)68-99-278
Роман,Білоус,roman.bilous43@student.org,1982,12,31,EDF-72,89.12,38(067)48-72-716
Олеся,Рибак,olesya.rybak41@student.org,1953,6,9,RON-95,58.5,38(063)92-61-467
Остап,Авраменко,ostap.avramenko29@student.org,1996,11,27,ZKP-56,41.31,38(093)93-13-178
Любов,Савченко,lyubov.savchenko27@student.org,1992,6,6,ZXF-89,77.46,38(050)97-79-184
Сергій,Левченко,serhiy.levchenko20@student.org,1966,5,29,OWF-50,12.12,38(073)71-18-486
Вера,Коваленко,vera.kovalenko3@student.org,2007,6,10,JZF-19,59.24,38(067)23-18-809
Надія,Скрипка,nadiya.skrypka6@student.org,1975,11,23,FWA-35,53.14,38(099)57-24-248
Надія,Кравченко,nadiya.kravchenko22@student.org,1971,12,20,QMK-41,59.58,38(098)52-70-499
Остап,Михайленко,ostap.mykhaylenko5@student.org,2001,1,21,SZQ-62,53.82,38(096)37-58-175
Лариса,Гладко,larysa.hladko7@student.org,1970,12,12,XCR-72,58.44,38(066)88-33-709
Ганна,Шевчук,hanna.shevchuk8@student.org,2004,9,7,BFQ-81,49.67,38(050)38-80-489
Раїса,Авраменко,rayisa.avramenko3@student.org,1954,7,25,NCM-33,3.94,38(067)64-35-103
Остап,Ткаченко,ostap.tkachenko27@student.org,1958,9,24,GDX-58,84.32,38(066)80-87-939
Юлія,Іваненко,yuliya.ivanenko11@student.org,1978,5,30,VKZ-69,32.7,38(096)53-88-518
Віталій,Ткаченко,vitaliy.tkachenko@student.org,1955,4,19,SOV-93,3.81,38(096)12-51-161
Лілія,Литвин,liliya.lytvyn17@student.org,1984,7,23,XPH-46,76.46,38(093)69-15-158
Андрій,Шевчук,andriy.shevchuk12@student.org,1952,6,15,XJX-92,5.17,38(095)19-10-294
Ярослав,Мельник,yaroslav.melnyk20@student.org,2009,10,28,MXQ-57,36.17,38(067)46-34-223
Раїса,Савченко,rayisa.savchenko1@student.org,2006,11,27,ITX-35,72.84,38(068)76-25-943
Володимир,Макаренко,volodymyr.makarenko13@student.org,1950,8,6,QRE-90,14.29,38(067)79-55-593
Анна,Гриценко,anna.hrytsenko41@student.org,1959,3,4,XAU-61,73.31,38(098)73-36-758
Ярослав,Гончаренко,yaroslav.honcharenko39@student.org,1954,12,10,GDE-26,99.36,38(073)80-29-758
Василь,Гриценко,vasyl.hrytsenko10@student.org,1971,8,3,NCG-21,27.27,38(063)91-64-519
Тетяна,Шевчук,tetyana.shevchuk10@student.org,1990,12,27,WLZ-62,74.23,38(097)20-86-853
Віталій,Король,vitaliy.korol12@student.org,1974,8,29,ZGR-70,18.66,38(067)75-32-307
Оксана,Кузьменко,oksana.kuzmenko19@student.org,1950,10,28,BTV-84,49.28,38(097)91-19-719
Вера,Цимбал,vera.tsymbal1@student.org,1955,7,29,BHL-23,85.73,38(096)68-81-858
Максим,Мельник,maksym.melnyk3@student.org,1974,5,8,QKC-73,47.42,38(066)59-47-424
Денис,Скрипка,denys.skrypka35@student.org,1971,2,4,JOQ-99,68.64,38(050)96-16-463
Інна,Марченко,inna.marchenko43@student.org,1955,7,29,LQG-43,32.78,38(098)57-51-594
Інна,Ковальчук,inna.kovalchuk1@student.org,1974,7,10,FHA-37,13.87,38(050)48-39-372
