m_name,m_surname,m_email,m_birth_year,m_birth_month,m_birth_day,m_group,m_rating,m_phone_number
Євгенія,Демченко,yevheniya.demchenko7@student.org,1973,9,18,VOW-77,77.57,38(097)90-66-791
Роман,Зайцев,roman.zaytsev30@student.org,1975,5,6,ZYX-81,96.55,38(096)34-13-789
Володимир,Кузьменко,volodymyr.kuzmenko28@student.org,1979,5,20,YUV-88,25.86,38(050)89-21-662
Лілія,Макаренко,liliya.makarenko31@student.org,1950,1,13,GSC-64,19.17,38(098)59-67-628
Галина,Авраменко,halyna.avramenko24@student.org,1972,10,22,TMM-37,56.97,38(067)90-82-943
Людмила,Кузьменко,lyudmyla.kuzmenko30@student.org,1950,9,30,CYS-29,13.13,38(063)11-85-682
Ганна,Білоус,hanna.bilous22@student.org,2005,2,23,AXM-49,38.84,38(063)62-49-130
Марія,Коваленко,mariya.kovalenko49@student.org,2003,12,7,PSL-21,42.54,38(096)23-48-560
Богдан,Павленко,bohdan.pavlenko36@student.org,1965,5,3,WLT-17,71.95,38(067)75-17-457
Лілія,Захарченко,liliya.zakharchenko22@student.org,1965,12,15,HTY-32,29.87,38(095)15-66-387
Станіслав,Демченко,stanislav.demchenko48@student.org,1963,3,7,DVE-54,4.69,38(095)26-31-124
Станіслав,Шевчук,stanislav.shevchuk42@student.org,1956,1,2,KNA-88,0.69,38(067)43-20-743
Олександр,Василенко,oleksandr.vasylenko24@student.org,1997,5,11,TMI-17,13.64,38(066)59-53-289
Валентина,Білоус,valentyna.bilous12@student.org,1975,9,9,CUD-33,19.42,38(097)77-16-219
Петро,Шевченко,petro.shevchenko35@student.org,1988,1,1,GIP-79,49.69,38(067)76-31-131
Інна,Гладко,inna.hladko6@student.org,1966,1,20,ANS-12,96.87,38(099)17-75-211
Наталія,Лебедь,nataliya.lebed13@student.org,2001,7,25,QFS-46,25.99,38(063)82-82-555
Алла,Коваль,alla.koval24@student.org,1954,11,20,XEE-41,96.91,38(073)71-21-314
Любов,Макаренко,lyubov.makarenko28@student.org,1989,10,7,QMD-54,95.53,38(067)94-54-873
Катерина,Литвин,kateryna.lytvyn18@student.org,1954,8,24,LQU-46,19.97,38(068)84-85-914
Роман,Лисенко,roman.lysenko39@student.org,2000,9,30,YIA-43,30.91,38(097)70-89-131
Артем,Кравченко,artem.kravchenko25@student.org,1993,10,19,SNJ-12,13.78,38(073)77-98-499
Юлія,Дорошенко,yuliya.doroshenko36@student.org,1961,2,5,CGK-95,56.89,38(098)21-92-964
Артем,Гайдук,artem.hayduk9@student.org,1963,5,16,MAY-67,12.97,38(050)10-77-601
Федір,Дорошенко,fedir.doroshenko28@student.org,1988,10,26,IIP-29,22.78,38(073)27-54-662
Павло,Никоненко,pavlo.nykonenko39@student.org,2005,1,4,BFG-57,87.96,38(098)18-64-476
Павло,Макаренко,pavlo.makarenko11@student.org,1952,5,10,IAM-51,4.68,38(066)65-79-731
Інна,Рибак,inna.rybak10@student.org,1953,11,21,MBC-12,21.56,38(067)41-63-964
Надія,Рибак,nadiya.rybak18@student.org,1990,8,18,WTG-87,99.34,38(098)40-11-453
Валентина,Костенко,valentyna.kostenko13@student.org,1976,10,26,VIX-70,52.41,38(063)61-19-572
Петро,Гончаренко,petro.honcharenko@student.org,1985,11,2,URC-81,61.25,38(066)72-67-484
Остап,Білоус,ostap.bilous1@student.org,1989,2,17,PWS-37,79.8,38(073)94-30-845
Іван,Козлов,ivan.kozlov33@student.org,1976,5,13,OEU-94,37.99,38(098)29-64-571
Оксана,Никоненко,oksana.nykonenko36@student.org,1972,6,30,RMW-95,60.28,38(098)73-47-528
Тарас,Гончаренко,taras.honcharenko7@student.org,1962,1,9,EBG-18,33.48,38(066)75-52-361
Іван,Савченко,ivan.savchenko47@student.org,2005,1,22,IFJ-86,20.17,38(093)49-97-788
Дмитро,Дорошенко,dmytro.doroshenko1@student.org,1992,6,23,RJX-80,20.87,38(097)38-21-402
Олександр,Кузьменко,oleksandr.kuzmenko28@student.org,1986,11,27,NGD-30,23.84,38(093)15-54-841
Оксана,Зайцев,oksana.zaytsev1@student.org,2005,3,2,YPQ-73,55.1,38(063)80-76-442
Павло,Коваленко,pavlo.kovalenko16@student.org,1997,3,8,VLK-27,19.95,38(050)97-77-451
Тарас,Скрипка,taras.skrypka24@student.org,1991,5,11,BUD-55,15.57,38(098)22-44-808
Павло,Король,pavlo.korol22@student.org,1998,10,3,PAF-41,38.58,38(099)14-65-309
Іван,Іваненко,ivan.ivanenko12@student.org,1952,8,5,ONG-95,98.4,38(063)93-33-620
Юрій,Захарченко,yuriy.zakharchenko6@student.org,1978,12,21,BRN-71,30.71,38(068)51-22-888
Михайло,Михайленко,mykhaylo.mykhaylenko16@student.org,1951,8,22,KLQ-94,57.94,38(098)38-89-338
Ірина,Марченко,iryna.marchenko25@student.org,1979,11,10,KPI-76,26.55,38(096)60-35-210
Григорій,Новік,hryhoriy.novik42@student.org,1968,7,4,ILR-85,61.07,38(050)14-77-421
Катерина,Лебедь,kateryna.lebed10@student.org,1979,10,2,MZR-53,3.8,38(093)64-54-963
Петро,Павленко,petro.pavlenko14@student.org,1960,10,2,GTU-63,34.17,38(066)91-52-501
Ірина,Іваненко,iryna.ivanenko11@student.org,1971,9,26,NBX-63,9.66,38(097)22-22-216
Вікторія,Кузьменко,viktoriya.kuzmenko15@student.org,1999,5,25,WBE-48,18.57,38(050)95-82-278
Остап,Захарченко,ostap.zakharchenko13@student.org,1975,1,26,OUB-68,2.69,38(067)94-53-920
Віктор,Захарченко,viktor.zakharchenko43@student.org,1997,1,29,KPB-47,77.54,38(068)53-38-795
Максим,Мельник,maksym.melnyk30@student.org,1971,2,14,NRN-20,83.38,38(098)45-37-206
Раїса,Гончаренко,rayisa.honcharenko24@student.org,1995,8,14,BSZ-31,67.42,38(099)23-23-346
Роман,Білоус,roman.bilous58@student.org,1972,1,30,BSR-18,48.43,38(099)91-51-556
Людмила,Бойко,lyudmyla.boyko24@student.org,1990,11,5,UBE-69,75.29,38(098)96-55-946
Вікторія,Козлов,viktoriya.kozlov19@student.org,1979,5,18,UFI-24,4.59,38(050)51-96-273
Анна,Коваль,anna.koval24@student.org,1982,6,1,QYI-41,59.44,38(068)99-75-531
Остап,Захарченко,ostap.zakharchenko@student.org,1996,1,29,LAK-41,75.35,38(097)79-74-571
Віктор,Зайцев,viktor.zaytsev30@student.org,1953,11,25,RMI-78,38.09,38(093)31-19-262
Лілія,Король,liliya.korol4@student.org,1986,6,30,TBS-62,47.03,38(067)44-11-613
Лілія,Демченко,liliya.demchenko13@student.org,1969,5,8,AYY-75,15.24,38(073)60-68-484
Наталія,Ковальчук,nataliya.kovalchuk18@student.org,1958,9,3,NPR-51,3.58,38(097)69-78-974
Федір,Гриценко,fedir.hrytsenko39@student.org,2001,9,28,ZUL-39,68.49,38(050)13-31-104
Тарас,Романенко,taras.romanenko18@student.org,1987,7,25,VMP-85,27.68,38(067)22-62-183
Андрій,Козлов,andriy.kozlov2@student.org,2004,1,31,RZJ-12,97.82,38(067)20-18-650
Євгенія,Савченко,yevheniya.savchenko3@student.org,1997,10,3,EDO-48,29.39,38(066)80-42-615
Олена,Савченко,olena.savchenko44@student.org,1978,7,15,LDV-82,39.13,38(098)82-20-628
Тетяна,Панченко,tetyana.panchenko33@student.org,1990,8,23,JLE-15,47.85,38(099)77-78-131
Михайло,Поліщук,mykhaylo.polishchuk9@student.org,1982,2,27,FNL-46,18.44,38(068)62-10-341
Валентина,Шаповал,valentyna.shapoval21@student.org,1989,9,15,MED-36,4.78,38(067)29-85-211
Віктор,Новік,viktor.novik17@student.org,1986,3,9,XFM-13,34.44,38(096)20-83-643
Андрій,Никоненко,andriy.nykonenko21@student.org,1997,9,16,NKR-46,99.35,38(068)55-28-560
Валентина,Кузьменко,valentyna.kuzmenko13@student.org,2010,11,21,WGQ-95,20.47,38(099)79-25-559
Дмитро,Шаповал,dmytro.shapoval5@student.org,1998,12,9,RMI-78,98.35,38(073)64-86-808
Вера,Захарченко,vera.zakharchenko34@student.org,1974,2,3,INT-63,95.75,38(068)18-60-811
Сергій,Гайдук,serhiy.hayduk12@student.org,2005,7,16,MRF-87,55.15,38(063)21-82-103
Вікторія,Романенко,viktoriya.romanenko20@student.org,1962,11,15,SGE-81,18.31,38(097)58-48-935
Віктор,Шаповал,viktor.shapoval20@student.org,1997,12,9,DMI-43,63.94,38(095)93-19-845
Тарас,Василенко,taras.vasylenko34@student.org,1967,4,19,DPM-76,66.97,38(097)21-39-508
Катерина,Петренко,kateryna.petrenko18@student.org,1963,2,23,UYN-34,79.89,38(095)73-95-556
Ярослав,Макаренко,yaroslav.makarenko@student.org,2006,3,10,YGT-43,75.11,38(050)97-65-523
Людмила,Коваленко,lyudmyla.kovalenko31@student.org,1952,3,22,DEQ-81,59.72,38(097)87-31-793
Лариса,Кузьменко,larysa.kuzmenko23@student.org,2007,7,27,LDP-84,19.19,38(099)69-56-863
Віталій,Зайцев,vitaliy.zaytsev23@student.org,1983,11,8,RBN-56,40.52,38(099)73-43-923
Юлія,Шевченко,yuliya.shevchenko15@student.org,1978,12,8,SQY-98,74.47,38(096)94-46-379
Вікторія,Руденко,viktoriya.rudenko32@student.org,2007,8,4,VTI-41,57.58,38(066)93-68-732
Юрій,Гордієнко,yuriy.hordiyenko27@student.org,1951,2,25,BZC-44,12.73,38(093)28-28-879
Ганна,Гладко,hanna.hladko19@student.org,1960,2,24,KKU-30,29.44,38(050)53-51-710
Максим,Білоус,maksym.bilous41@student.org,1985,11,14,ZKF-52,77.92,38(050)60-19-531
Остап,Мельник,ostap.melnyk7@student.org,1957,5,15,ADF-88,13.0,38(096)59-82-520
Петро,Козлов,petro.kozlov13@student.org,1983,4,9,GJS-42,47.11,38(066)70-82-820
Павло,Лебедь,pavlo.lebed20@student.org,2009,9,12,ZGN-26,81.15,38(066)22-84-862
Василь,Авраменко,vasyl.avramenko36@student.org,1990,9,28,DLE-93,34.63,38(068)52-34-753
Юлія,Шевченко,yuliya.shevchenko27@student.org,1990,3,13,FZL-46,46.35,38(098)41-10-762
Станіслав,Марченко,stanislav.marchenko6@student.org,1998,4,20,XQU-70,18.82,38(050)59-31-528
Лілія,Петренко,liliya.petrenko10@student.org,2003,10,2,ZEO-70,76.38,38(096)29-54-651
Денис,Михайленко,denys.mykhaylenko8@student.org,1977,10,14,QML-41,88.88,38(050)35-94-729
Богдан,Білоус,bohdan.bilous12@student.org,1952,5,13,DDZ-78,49.12,38(099)32-10-244
Юрій,Никоненко,yuriy.nykonenko1@student.org,1954,7,2,OCE-48,21.13,38(073)13-74-786
Катерина,Гордієнко,kateryna.hordiyenko25@student.org,1979,9,23,IRA-71,25.43,38(068)29-72-233
Андрій,Гладко,andriy.hladko32@student.org,1964,9,21,BMK-84,8.21,38(066)55-88-415
Катерина,Гончаренко,kateryna.honcharenko6@student.org,1979,10,1,QEU-60,69.1,38(073)87-70-855
Світлана,Марченко,svitlana.marchenko25@student.org,1991,12,21,QFF-13,21.66,38(068)27-52-707
Іван,Мельник,ivan.melnyk16@student.org,1979,10,29,GVH-91,47.15,38(097)92-63-353
Олеся,Костенко,olesya.kostenko19@student.org,1970,7,15,XBQ-96,81.56,38(095)58-23-815
Федір,Білоус,fedir.bilous5@student.org,1994,4,9,DVE-27,16.13,38(096)64-25-353
Дмитро,Марченко,dmytro.marchenko10@student.org,2005,7,25,LIZ-63,85.14,38(095)88-40-456
Ганна,Коваль,hanna.koval18@student.org,1969,3,12,TDY-78,35.96,38(097)94-76-959
Наталія,Авраменко,nataliya.avramenko18@student.org,1980,5,7,UVH-18,92.25,38(093)56-80-202
Лілія,Коваль,liliya.koval6@student.org,2001,2,5,AJO-37,58.75,38(097)99-47-303
Ганна,Савченко,hanna.savchenko8@student.org,2009,6,23,OUO-97,91.98,38(097)30-18-123
Лариса,Коваленко,larysa.kovalenko5@student.org,1982,10,3,ISV-28,68.28,38(073)13-59-805
Денис,Гончаренко,denys.honcharenko58@student.org,1998,1,2,DEB-43,32.81,38(095)21-20-550
Світлана,Омельченко,svitlana.omelchenko38@student.org,2010,11,2,XPL-69,23.51,38(093)60-99-543
Катерина,Мельник,kateryna.melnyk19@student.org,1995,12,7,UXJ-81,69.18,38(096)81-12-858
Катерина,Коваленко,kateryna.kovalenko13@student.org,1999,4,19,QAV-23,12.09,38(099)79-57-253
Богдан,Ковальчук,bohdan.kovalchuk26@student.org,2009,6,12,OIX-84,29.14,38(068)84-44-706
Катерина,Рибак,kateryna.rybak33@student.org,1990,5,2,QPB-88,78.47,38(093)77-61-526
Павло,Зайцев,pavlo.zaytsev25@student.org,1995,12,8,JHC-82,51.45,38(073)30-48-494
Марія,Ткаченко,mariya.tkachenko9@student.org,1967,8,11,GGQ-99,90.64,38(067)94-81-242
Василь,Савченко,vasyl.savchenko31@student.org,1972,3,19,QXI-65,66.44,38(050)17-71-950
Віталій,Коваль,vitaliy.koval19@student.org,1953,1,30,RJN-57,75.99,38(067)70-49-990
Інна,Лебедь,inna.lebed28@student.org,1963,1,17,FIX-96,81.25,38(068)32-45-817
Сергій,Павленко,serhiy.pavlenko7@student.org,1991,5,12,YJZ-57,55.34,38(068)13-95-883
Остап,Никоненко,ostap.nykonenko23@student.org,1974,10,17,NBX-63,33.9,38(066)28-92-248
Федір,Козлов,fedir.kozlov19@student.org,1986,9,4,RTW-73,95.71,38(050)92-57-552
Олександр,Литвин,oleksandr.lytvyn39@student.org,1965,9,21,JJZ-86,47.14,38(066)79-52-853
Любов,Король,lyubov.korol42@student.org,1967,10,25,XPK-67,70.22,38(093)74-15-542
Михайло,Левченко,mykhaylo.levchenko33@student.org,2006,7,1,YLI-69,95.16,38(066)70-74-580
Ярослав,Коваль,yaroslav.koval27@student.org,1964,7,1,CYK-30,90.47,38(073)95-96-885
Віктор,Козлов,viktor.kozlov31@student.org,1954,3,22,IFJ-86,86.8,38(067)50-33-303
Денис,Омельченко,denys.omelchenko32@student.org,2007,1,19,MED-36,87.64,38(095)74-79-284
Іван,Білоус,ivan.bilous13@student.org,1984,7,17,ZNV-90,17.03,38(098)10-27-519
Ярослав,Новік,yaroslav.novik15@student.org,1969,3,11,GCF-89,88.14,38(066)59-66-482
Наталія,Панченко,nataliya.panchenko12@student.org,1970,4,3,YZY-43,71.07,38(095)46-40-927
Остап,Цимбал,ostap.tsymbal16@student.org,1972,6,11,FOZ-92,70.02,38(063)13-28-765
Тарас,Козлов,taras.kozlov26@student.org,1978,11,22,YZY-43,39.68,38(063)21-42-107
Валентина,Руденко,valentyna.rudenko17@student.org,1958,4,21,NCL-76,17.13,38(099)27-34-839
Валентина,Іваненко,valentyna.ivanenko@student.org,1972,7,13,GYX-84,82.06,38(068)89-36-325
Василь,Марченко,vasyl.marchenko30@student.org,1959,11,22,RMP-28,9.85,38(099)40-18-165
Ганна,Левченко,hanna.levchenko49@student.org,1966,2,22,QSB-61,15.59,38(050)61-51-671
Світлана,Захарченко,svitlana.zakharchenko15@student.org,1957,6,16,RWZ-83,84.94,38(068)79-43-882
Ірина,Скрипка,iryna.skrypka16@student.org,1982,4,3,NKF-56,86.26,38(095)21-68-304
Артем,Скрипка,artem.skrypka32@student.org,1959,8,10,HQN-12,8.37,38(050)63-61-375
Максим,Демченко,maksym.demchenko12@student.org,1978,7,20,QEL-12,57.04,38(066)79-46-911
Людмила,Панченко,lyudmyla.panchenko25@student.org,2005,12,24,FSM-99,76.98,38(099)10-47-461
Артем,Зайцев,artem.zaytsev41@student.org,1998,12,15,NBS-98,54.01,38(095)52-97-845
Людмила,Петренко,lyudmyla.petrenko5@student.org,1950,5,23,DOE-11,65.67,38(098)48-39-188
Лариса,Новік,larysa.novik2@student.org,1971,8,21,TQQ-72,39.97,38(098)70-97-950
Іван,Левченко,ivan.levchenko28@student.org,2007,6,5,MKC-39,10.97,38(067)52-53-516
Інна,Дорошенко,inna.doroshenko25@student.org,1958,9,27,ITI-56,96.43,38(068)76-15-746
Олеся,Гайдук,olesya.hayduk32@student.org,1988,7,4,HQN-12,90.72,38(073)45-23-669
Олександр,Гайдук,oleksandr.hayduk@student.org,1962,3,6,DKM-25,91.04,38(063)49-48-594
Станіслав,Стельмах,stanislav.stelmakh27@student.org,1957,8,2,PZK-64,81.67,38(099)96-72-862
Світлана,Захарченко,svitlana.zakharchenko36@student.org,1983,5,26,MNU-19,27.47,38(098)12-13-778
Людмила,Михайленко,lyudmyla.mykhaylenko6@student.org,1994,3,23,DKO-94,46.98,38(067)99-44-394
Ірина,Гриценко,iryna.hrytsenko43@student.org,1958,7,11,DGJ-19,29.28,38(063)53-55-827
Андрій,Гайдук,andriy.hayduk8@student.org,1975,6,9,DDZ-24,57.59,38(050)29-36-597
Алла,Ковальчук,alla.kovalchuk37@student.org,1989,8,31,ESN-34,98.89,38(066)90-21-322
Лілія,Руденко,liliya.rudenko31@student.org,1962,5,21,IRP-89,94.93,38(098)19-16-583
Людмила,Поліщук,lyudmyla.polishchuk@student.org,1999,3,9,XGV-38,6.17,38(096)69-25-368
Віталій,Кравченко,vitaliy.kravchenko7@student.org,1957,4,15,AQK-33,15.16,38(096)90-60-966
Раїса,Демченко,rayisa.demchenko19@student.org,1980,6,13,EFD-53,81.44,38(095)81-86-796
Павло,Захарченко,pavlo.zakharchenko19@student.org,1986,4,10,MLE-18,71.4,38(093)80-64-706
Федір,Омельченко,fedir.omelchenko33@student.org,1954,2,14,MDB-13,74.79,38(097)92-35-563
Олена,Гончаренко,olena.honcharenko12@student.org,1954,2,23,HLN-95,23.09,38(050)16-99-267
Вікторія,Гайдук,viktoriya.hayduk8@student.org,1981,10,16,ADF-88,30.49,38(093)35-72-109
Костянтин,Іваненко,kostyantyn.ivanenko32@student.org,1987,3,12,JLT-49,94.12,38(067)88-72-733
Михайло,Павленко,mykhaylo.pavlenko26@student.org,1967,1,10,GSQ-60,31.79,38(099)75-29-522
Костянтин,Павленко,kostyantyn.pavlenko17@student.org,1979,2,28,KAT-51,23.36,38(050)52-82-970
Катерина,Король,kateryna.korol19@student.org,2004,2,13,ZBK-41,43.91,38(093)69-22-459
Віктор,Козлов,viktor.kozlov8@student.org,1959,5,24,LCB-41,21.94,38(068)58-74-972
Артем,Омельченко,artem.omelchenko26@student.org,1968,12,12,XMM-57,56.72,38(093)95-68-297
Дмитро,Левченко,dmytro.levchenko2@student.org,1980,12,3,VQP-78,26.31,38(050)74-11-236
Віктор,Гриценко,viktor.hrytsenko@student.org,1971,10,24,QYE-60,24.09,38(093)60-29-332
Михайло,Скрипка,mykhaylo.skrypka15@student.org,2005,11,18,YAA-85,23.35,38(068)75-15-582
Тарас,Кравченко,taras.kravchenko19@student.org,1993,7,28,UVH-92,26.76,38(099)10-32-654
Ірина,Новік,iryna.novik34@student.org,1976,12,13,FKG-58,3.37,38(068)91-38-329
Катерина,Савченко,kateryna.savchenko45@student.org,1996,10,9,KMM-18,6.37,38(066)57-34-713
Роман,Василенко,roman.vasylenko40@student.org,1960,1,17,MNS-51,93.7,38(095)57-70-508
Олександр,Гончаренко,oleksandr.honcharenko23@student.org,1960,2,17,GXV-71,39.64,38(050)83-99-389
Лариса,Гордієнко,larysa.hordiyenko25@student.org,1959,8,1,NPR-56,67.45,38(098)44-44-603
Денис,Авраменко,denys.avramenko3@student.org,1971,12,25,XXP-27,84.82,38(098)40-77-495
Остап,Ковальчук,ostap.kovalchuk11@student.org,1956,10,13,PEO-85,88.11,38(068)79-88-903
Василь,Шаповал,vasyl.shapoval3@student.org,1971,6,18,LTX-92,58.45,38(068)34-50-614
Лілія,Гордієнко,liliya.hordiyenko10@student.org,2006,12,6,ZWS-20,60.44,38(097)27-44-609
Костянтин,Рибак,kostyantyn.rybak22@student.org,1953,11,25,BLT-92,68.99,38(097)19-31-880
Ярослав,Лисенко,yaroslav.lysenko21@student.org,1985,9,1,MUE-46,24.38,38(073)43-75-460
Наталія,Коваленко,nataliya.kovalenko23@student.org,2007,1,4,STX-38,35.43,38(063)34-38-143
Раїса,Кравченко,rayisa.kravchenko4@student.org,1970,6,27,LPD-56,84.51,38(067)58-13-974
Лілія,Гончаренко,liliya.honcharenko29@student.org,1969,3,10,CDP-22,46.68,38(097)85-44-388
Дмитро,Шевчук,dmytro.shevchuk7@student.org,1975,2,7,XIB-86,21.81,38(073)94-44-669
Галина,Демченко,halyna.demchenko22@student.org,1972,5,24,EPC-10,73.15,38(098)98-67-166
Раїса,Новік,rayisa.novik28@student.org,1962,12,10,KIQ-96,59.09,38(063)34-93-715
Олеся,Козлов,olesya.kozlov6@student.org,1954,1,12,QMD-35,6.62,38(050)65-43-237
Оксана,Гордієнко,oksana.hordiyenko13@student.org,1960,3,27,BMK-62,24.49,38(095)79-56-900
Катерина,Новік,kateryna.novik14@student.org,1997,1,16,IAW-95,49.03,38(068)35-93-149
Григорій,Шевченко,hryhoriy.shevchenko6@student.org,1963,10,12,XCR-72,38.55,38(063)27-53-141
Оксана,Гончаренко,oksana.honcharenko35@student.org,1990,7,31,CTK-13,57.12,38(096)96-47-607
Петро,Левченко,petro.levchenko29@student.org,2007,11,1,SVV-60,64.49,38(073)82-81-784
Ігор,Король,ihor.korol4@student.org,1950,3,28,XKB-28,2.0,38(096)87-30-273
Ярослав,Новік,yaroslav.novik11@student.org,1952,6,8,KTO-68,29.77,38(093)57-36-491
Роман,Мельник,roman.melnyk63@student.org,2003,12,23,WAI-98,56.47,38(098)25-44-210
Ганна,Шевченко,hanna.shevchenko20@student.org,1964,11,15,IIJ-75,37.35,38(098)62-17-981
Тарас,Шаповал,taras.shapoval20@student.org,1952,10,26,RYO-36,0.1,38(066)40-77-664
Алла,Гладко,alla.hladko15@student.org,1999,1,21,UFD-99,27.91,38(068)81-67-737
Лариса,Захарченко,larysa.zakharchenko25@student.org,2006,1,19,VVA-57,61.28,38(066)59-54-350
Юрій,Левченко,yuriy.levchenko20@student.org,1969,5,15,YNJ-98,15.56,38(098)48-46-981
Валентина,Павленко,valentyna.pavlenko43@student.org,1964,8,16,QML-41,2.58,38(096)78-54-244
Ярослав,Руденко,yaroslav.rudenko28@student.org,1971,7,2,MNS-51,51.41,38(063)62-51-386
Тарас,Білоус,taras.bilous23@student.org,2001,7,13,XLG-22,23.34,38(050)50-56-526
Людмила,Литвин,lyudmyla.lytvyn15@student.org,1976,4,15,GHI-47,86.78,38(093)45-86-545
Вера,Шевченко,vera.shevchenko38@student.org,1989,6,20,GPQ-92,88.13,38(096)86-21-240
Богдан,Білоус,bohdan.bilous24@student.org,1985,7,9,QWX-14,44.91,38(073)90-98-306
Віталій,Гончаренко,vitaliy.honcharenko42@student.org,1995,6,24,NJX-28,44.31,38(063)58-78-528
Раїса,Стельмах,rayisa.stelmakh26@student.org,1985,5,6,OMP-76,17.65,38(063)36-97-888
Ярослав,Макаренко,yaroslav.makarenko35@student.org,1982,6,11,VCH-63,40.39,38(097)28-31-275
Дмитро,Руденко,dmytro.rudenko23@student.org,1955,9,13,OYY-63,44.58,38(068)95-84-202
Костянтин,Павленко,kostyantyn.pavlenko8@student.org,1989,7,7,EHM-24,63.86,38(098)58-48-905
Роман,Павленко,roman.pavlenko26@student.org,2008,6,29,UFI-24,0.34,38(063)86-93-399
Любов,Захарченко,lyubov.zakharchenko@student.org,1961,12,29,DYW-54,82.65,38(066)66-35-343
Артем,Макаренко,artem.makarenko25@student.org,1995,5,16,YGQ-17,5.29,38(063)38-87-303
Любов,Іваненко,lyubov.ivanenko14@student.org,2001,11,21,IYI-58,90.83,38(073)87-61-807
Ірина,Король,iryna.korol40@student.org,1972,1,4,ALI-97,17.16,38(096)91-62-936
Ганна,Ткаченко,hanna.tkachenko19@student.org,1985,2,12,FKG-58,34.79,38(099)12-14-715
Тарас,Білоус,taras.bilous21@student.org,1951,4,17,JUH-10,37.21,38(093)77-52-140
Роман,Гончаренко,roman.honcharenko69@student.org,1978,9,24,CAK-74,79.69,38(098)38-48-607
Михайло,Левченко,mykhaylo.levchenko16@student.org,1982,5,16,GAZ-96,6.17,38(073)54-67-759
Оксана,Петренко,oksana.petrenko16@student.org,1996,6,13,IMM-69,9.79,38(098)48-56-481
Раїса,Гриценко,rayisa.hrytsenko10@student.org,2010,8,16,GVM-62,5.02,38(063)76-54-390
Костянтин,Лебедь,kostyantyn.lebed7@student.org,2010,1,6,QFH-73,14.92,38(073)45-23-464
Станіслав,Панченко,stanislav.panchenko20@student.org,1982,6,18,VMG-17,37.58,38(066)89-13-450
Роман,Михайленко,roman.mykhaylenko19@student.org,1965,3,8,KLC-69,75.33,38(063)66-66-672
Катерина,Гриценко,kateryna.hrytsenko10@student.org,1989,1,27,HYV-78,49.36,38(073)65-70-778
Ігор,Стельмах,ihor.stelmakh5@student.org,1964,2,20,VNN-77,45.44,38(093)83-60-287
Надія,Макаренко,nadiya.makarenko31@student.org,1952,4,11,KBR-82,48.43,38(068)44-81-444
Анна,Кравченко,anna.kravchenko33@student.org,2008,10,17,KHB-95,41.99,38(095)14-88-820
Ярослав,Руденко,yaroslav.rudenko22@student.org,1970,4,24,JFG-15,70.03,38(050)82-64-585
Іван,Мельник,ivan.melnyk39@student.org,1985,10,15,TCE-54,36.07,38(050)29-70-746
Артем,Павленко,artem.pavlenko8@student.org,1999,8,17,GVH-91,81.63,38(098)20-44-316
Лариса,Кузьменко,larysa.kuzmenko59@student.org,2003,10,21,AWY-22,28.47,38(068)92-10-608
Любов,Демченко,lyubov.demchenko36@student.org,1955,4,18,YDF-37,81.18,38(067)13-15-816
Богдан,Стельмах,bohdan.stelmakh38@student.org,1955,2,14,PSL-21,50.87,38(097)91-28-107
Наталія,Петренко,nataliya.petrenko7@student.org,2009,6,14,DOJ-88,13.85,38(099)45-51-593
Федір,Михайленко,fedir.mykhaylenko5@student.org,1981,1,10,YET-67,76.65,38(098)92-94-118
Лариса,Коваль,larysa.koval23@student.org,1967,4,14,GCP-63,2.9,38(099)90-55-582
Дмитро,Зайцев,dmytro.zaytsev8@student.org,2000,6,26,MGK-30,92.74,38(099)21-25-684
Денис,Руденко,denys.rudenko10@student.org,1967,6,15,FHC-26,23.52,38(063)28-99-679
Богдан,Зайцев,bohdan.zaytsev15@student.org,1962,9,14,IIM-96,14.13,38(096)66-24-304
Раїса,Романенко,rayisa.romanenko16@student.org,2008,1,31,ZCV-16,62.97,38(068)13-84-872
Артем,Коваленко,artem.kovalenko16@student.org,1976,8,16,DRU-57,6.76,38(067)34-29-972
Наталія,Кузьменко,nataliya.kuzmenko29@student.org,1952,5,2,ETM-58,85.56,38(099)34-97-335
Костянтин,Козлов,kostyantyn.kozlov8@student.org,1992,2,27,FJD-92,69.64,38(067)37-53-798
Світлана,Литвин,svitlana.lytvyn11@student.org,1986,8,12,OCH-78,36.26,38(068)67-73-598
Ганна,Петренко,hanna.petrenko26@student.org,1983,7,6,UMA-34,2.63,38(073)73-59-100
Олександр,Гордієнко,oleksandr.hordiyenko35@student.org,1955,2,20,XTI-74,44.76,38(099)46-19-475
Станіслав,Гайдук,stanislav.hayduk33@student.org,1973,2,23,SNF-32,16.82,38(096)70-67-415
Віктор,Шевченко,viktor.shevchenko12@student.org,2003,9,13,EDJ-33,1.2,38(096)30-86-580
Федір,Шевчук,fedir.shevchuk4@student.org,1963,3,6,WNO-27,5.62,38(093)91-51-762
Володимир,Ткаченко,volodymyr.tkachenko4@student.org,2007,7,4,TGC-61,7.47,38(095)87-50-672
Тетяна,Лисенко,tetyana.lysenko20@student.org,1973,12,11,EIP-13,32.8,38(073)42-50-128
Вікторія,Рибак,viktoriya.rybak6@student.org,1989,9,19,QNL-32,65.51,38(066)27-60-244
Анна,Зайцев,anna.zaytsev1@student.org,2008,4,5,UKC-88,9.9,38(063)26-18-694
