m_name,m_surname,m_email,m_birth_year,m_birth_month,m_birth_day,m_group,m_rating,m_phone_number
Лілія,Марченко,liliya.marchenko20@student.org,1967,5,30,XZC-15,65.47,38(063)72-88-845
Марія,Шевчук,mariya.shevchuk30@student.org,2002,2,8,ZTN-88,82.16,38(050)84-77-821
Юлія,Захарченко,yuliya.zakharchenko18@student.org,2007,2,7,FRR-86,12.02,38(097)24-92-890
Галина,Ковальчук,halyna.kovalchuk45@student.org,1979,3,7,NAC-76,60.88,38(095)95-79-294
Ірина,Рибак,iryna.rybak45@student.org,2003,6,24,UMH-63,37.24,38(068)17-84-431
Ярослав,Бойко,yaroslav.boyko10@student.org,2003,11,22,QZF-21,31.63,38(095)76-94-670
Максим,Зайцев,maksym.zaytsev10@student.org,1963,4,1,ANL-80,73.89,38(099)20-94-876
Ірина,Бойко,iryna.boyko38@student.org,1987,7,1,OYN-14,93.09,38(050)58-11-583
Галина,Бойко,halyna.boyko27@student.org,2000,4,14,QDV-28,62.85,38(050)99-89-826
Валентина,Демченко,valentyna.demchenko29@student.org,1966,6,18,WLH-50,79.55,38(067)30-48-118
Любов,Гордієнко,lyubov.hordiyenko28@student.org,2008,4,28,TSW-22,75.08,38(097)99-62-463
Надія,Кравченко,nadiya.kravchenko9@student.org,2003,1,30,GOA-66,96.0,38(096)93-31-544
Андрій,Костенко,andriy.kostenko12@student.org,1972,2,7,AXM-49,54.43,38(095)82-61-214
Вера,Мельник,vera.melnyk42@student.org,1988,8,18,UWI-88,3.11,38(050)63-95-722
Любов,Король,lyubov.korol31@student.org,1960,3,14,GHZ-19,21.6,38(050)57-27-412
Раїса,Гордієнко,rayisa.hordiyenko23@student.org,1984,11,26,KMU-74,20.42,38(050)45-90-643
Роман,Зайцев,roman.zaytsev31@student.org,1986,2,27,CUI-64,73.35,38(066)22-66-290
Роман,Левченко,roman.levchenko64@student.org,1953,10,11,MCY-17,11.92,38(099)45-38-449
Григорій,Шаповал,hryhoriy.shapoval24@student.org,1995,11,17,COK-52,61.61,38(066)55-45-501
Тарас,Ковальчук,taras.kovalchuk41@student.org,1978,3,7,HDA-31,93.03,38(093)29-96-104
Денис,Захарченко,denys.zakharchenko11@student.org,2007,7,13,QRS-60,11.16,38(066)28-93-816
Олександр,Петренко,oleksandr.petrenko37@student.org,1987,8,5,ZJA-40,44.41,38(068)31-41-720
Максим,Павленко,maksym.pavlenko21@student.org,1977,1,15,JJP-14,89.66,38(050)29-33-995
Олена,Савченко,olena.savchenko25@student.org,1950,6,16,IOW-35,93.38,38(095)82-92-557
Лілія,Кравченко,liliya.kravchenko16@student.org,1975,10,3,VYC-70,37.35,38(098)91-72-917
Олеся,Шаповал,olesya.shapoval20@student.org,1953,1,31,NCB-15,39.31,38(050)67-91-146
Віталій,Никоненко,vitaliy.nykonenko34@student.org,1964,6,30,LSV-57,93.77,38(097)82-12-673
Тарас,Макаренко,taras.makarenko45@student.org,1999,12,19,MGA-91,61.66,38(066)35-21-452
Костянтин,Авраменко,kostyantyn.avramenko40@student.org,1981,8,4,JNP-71,5.54,38(097)57-66-588
Лілія,Зайцев,liliya.zaytsev19@student.org,1960,9,18,VAT-70,62.96,38(068)69-59-505
Надія,Гайдук,nadiya.hayduk38@student.org,1974,10,31,QLZ-84,77.15,38(067)29-28-407
Юрій,Мельник,yuriy.melnyk14@student.org,1954,6,20,YFV-10,34.42,38(063)38-27-951
Володимир,Шевченко,volodymyr.shevchenko@student.org,2000,3,23,LVH-68,50.61,38(095)20-69-987
Вікторія,Гайдук,viktoriya.hayduk10@student.org,1977,7,16,GKH-47,41.32,38(067)24-96-877
Федір,Савченко,fedir.savchenko16@student.org,1988,1,24,UGG-87,49.1,38(095)48-81-443
Тетяна,Скрипка,tetyana.skrypka2@student.org,1971,12,28,WUB-75,88.22,38(063)99-41-344
Олександр,Марченко,oleksandr.marchenko37@student.org,2007,10,6,QPA-45,55.0,38(068)10-71-531
Роман,Омельченко,roman.omelchenko57@student.org,1983,1,27,KIY-99,82.55,38(068)11-31-642
Людмила,Ковальчук,lyudmyla.kovalchuk@student.org,1978,6,26,UGJ-20,39.75,38(068)22-98-526
Роман,Лисенко,roman.lysenko55@student.org,1983,5,11,RQG-36,24.69,38(050)15-78-869
Віктор,Панченко,viktor.panchenko5@student.org,1960,3,17,BVU-10,87.6,38(096)56-41-972
Валентина,Павленко,valentyna.pavlenko29@student.org,2005,11,23,ZUK-89,3.02,38(093)28-84-458
Максим,Авраменко,maksym.avramenko34@student.org,1953,5,13,JUJ-47,22.4,38(063)11-28-939
Інна,Поліщук,inna.polishchuk20@student.org,1968,12,14,IAD-16,66.3,38(067)44-49-650
Михайло,Новік,mykhaylo.novik32@student.org,1954,9,26,LJE-36,76.56,38(050)83-47-823
Максим,Гриценко,maksym.hrytsenko18@student.org,1997,2,4,HUD-69,71.31,38(067)97-66-805
Раїса,Гончаренко,rayisa.honcharenko15@student.org,1977,6,19,FRW-92,59.62,38(063)18-37-342
Тарас,Кравченко,taras.kravchenko1@student.org,2002,10,13,NOC-35,32.41,38(097)89-18-191
Олександр,Мельник,oleksandr.melnyk14@student.org,1961,6,7,IGJ-98,43.13,38(050)55-93-936
Олена,Гриценко,olena.hrytsenko33@student.org,1988,6,12,IGG-34,37.76,38(098)60-53-729
Наталія,Гончаренко,nataliya.honcharenko35@student.org,2004,7,7,GHJ-32,18.32,38(099)28-90-490
Валентина,Омельченко,valentyna.omelchenko19@student.org,1954,12,10,HFZ-53,61.36,38(095)87-29-509
Петро,Авраменко,petro.avramenko30@student.org,1973,5,20,QRE-90,5.56,38(050)62-49-374
Віталій,Король,vitaliy.korol6@student.org,1981,1,24,KSW-61,93.59,38(096)93-37-868
Петро,Гордієнко,petro.hordiyenko31@student.org,1985,10,8,FMV-89,86.17,38(097)64-63-884
Інна,Бойко,inna.boyko33@student.org,1993,4,21,ZYY-37,2.96,38(066)32-89-924
Тарас,Ткаченко,taras.tkachenko7@student.org,2009,8,14,FWV-39,90.97,38(066)75-51-727
Світлана,Шаповал,svitlana.shapoval34@student.org,1967,10,1,KBP-62,56.97,38(097)94-26-735
Денис,Коваленко,denys.kovalenko41@student.org,1976,2,6,SPV-87,11.49,38(098)92-82-181
Денис,Литвин,denys.lytvyn10@student.org,2009,1,2,SUQ-50,69.51,38(063)91-30-546
Вера,Ткаченко,vera.tkachenko9@student.org,1999,9,11,TGC-61,26.07,38(096)52-10-381
Роман,Макаренко,roman.makarenko79@student.org,1960,6,19,RXO-11,57.09,38(068)31-57-634
Інна,Коваль,inna.koval6@student.org,1974,2,11,TMT-75,21.32,38(067)53-23-979
Віктор,Савченко,viktor.savchenko36@student.org,1978,6,30,OAG-24,24.39,38(099)76-54-641
Ірина,Шевчук,iryna.shevchuk12@student.org,1999,7,22,GAK-47,86.51,38(063)59-47-886
Наталія,Скрипка,nataliya.skrypka14@student.org,1950,7,10,XZP-96,10.78,38(063)71-21-850
Марія,Бойко,mariya.boyko14@student.org,1972,6,30,DKU-15,45.79,38(097)90-61-806
Ірина,Панченко,iryna.panchenko3@student.org,2005,7,25,AZL-84,34.5,38(073)63-68-596
Любов,Петренко,lyubov.petrenko6@student.org,1957,11,28,AUV-23,12.35,38(063)65-13-858
Станіслав,Романенко,stanislav.romanenko9@student.org,2006,11,8,VTV-25,72.38,38(067)90-50-905
Петро,Коваль,petro.koval25@student.org,1950,9,20,OVB-12,38.1,38(068)14-27-852
Людмила,Павленко,lyudmyla.pavlenko38@student.org,1977,6,20,KAT-51,26.9,38(066)11-60-148
Надія,Шевчук,nadiya.shevchuk10@student.org,1996,11,29,OPA-65,40.87,38(098)24-14-963
Володимир,Павленко,volodymyr.pavlenko22@student.org,2009,11,1,OYN-14,91.48,38(050)62-67-707
Лілія,Скрипка,liliya.skrypka6@student.org,1964,5,13,NKF-58,59.36,38(093)12-28-564
Наталія,Шаповал,nataliya.shapoval9@student.org,1966,3,12,DNB-46,86.84,38(097)82-66-469
Тетяна,Новік,tetyana.novik1@student.org,1969,8,18,GQF-41,14.9,38(050)58-37-214
Станіслав,Шевченко,stanislav.shevchenko22@student.org,1977,6,24,WWO-20,27.61,38(067)97-45-386
Михайло,Коваленко,mykhaylo.kovalenko23@student.org,2006,3,8,BNG-96,20.16,38(095)88-77-533
Олеся,Гриценко,olesya.hrytsenko4@student.org,1975,4,26,VFA-76,24.52,38(066)51-69-162
Любов,Король,lyubov.korol55@student.org,2007,10,23,QCT-80,63.75,38(095)37-64-688
Ігор,Лисенко,ihor.lysenko26@student.org,1999,9,3,MKO-42,39.59,38(050)58-29-412
Віктор,Кравченко,viktor.kravchenko4@student.org,1966,8,1,XUT-37,50.05,38(066)19-76-647
Юлія,Петренко,yuliya.petrenko5@student.org,1966,9,8,EBG-18,24.17,38(098)12-58-510
Світлана,Руденко,svitlana.rudenko1@student.org,1983,11,2,DBF-17,92.41,38(066)28-40-779
Ірина,Гордієнко,iryna.hordiyenko29@student.org,1953,11,12,SNA-84,94.1,38(095)86-99-455
Андрій,Демченко,andriy.demchenko1@student.org,1970,3,1,ONO-63,60.43,38(063)68-18-918
Василь,Костенко,vasyl.kostenko27@student.org,1964,2,22,IAJ-70,79.53,38(073)77-64-213
Віталій,Омельченко,vitaliy.omelchenko3@student.org,1951,3,17,KTG-37,63.35,38(095)39-25-395
Світлана,Савченко,svitlana.savchenko2@student.org,1990,10,19,WXL-20,43.7,38(096)83-88-254
Станіслав,Козлов,stanislav.kozlov33@student.org,1988,4,22,RMI-78,13.5,38(073)23-41-553
Олена,Цимбал,olena.tsymbal37@student.org,1951,10,17,YWS-87,10.27,38(067)30-51-952
Богдан,Бойко,bohdan.boyko14@student.org,1998,11,30,QMV-85,53.83,38(096)68-50-865
Богдан,Лисенко,bohdan.lysenko34@student.org,1982,8,10,IVN-17,43.87,38(097)64-35-548
Юрій,Зайцев,yuriy.zaytsev25@student.org,1959,7,5,JNO-79,2.96,38(063)93-21-844
Вера,Білоус,vera.bilous30@student.org,1966,2,26,NDU-34,32.94,38(063)77-90-904
Ігор,Василенко,ihor.vasylenko18@student.org,1990,8,9,FIC-58,30.0,38(063)11-85-753
Анна,Шевченко,anna.shevchenko19@student.org,1999,12,20,AQJ-54,62.3,38(095)32-13-786
Петро,Поліщук,petro.polishchuk26@student.org,1954,4,24,PGI-22,26.0,38(097)29-45-572
Сергій,Поліщук,serhiy.polishchuk@student.org,2005,7,6,NGT-24,64.39,38(063)36-59-183
Надія,Зайцев,nadiya.zaytsev8@student.org,1965,3,21,DPM-76,51.68,38(050)91-62-568
Олена,Ковальчук,olena.kovalchuk31@student.org,1999,5,27,XTL-68,37.67,38(073)44-81-180
Іван,Шаповал,ivan.shapoval34@student.org,1963,12,15,MJW-41,47.18,38(050)73-85-197
Павло,Лисенко,pavlo.lysenko31@student.org,1986,11,25,TTY-83,12.69,38(093)91-72-886
Інна,Левченко,inna.levchenko1@student.org,1951,10,6,CGY-87,67.02,38(093)91-13-336
Роман,Костенко,roman.kostenko67@student.org,1993,4,10,FQN-67,16.75,38(098)63-94-446
Ігор,Савченко,ihor.savchenko3@student.org,1986,9,10,UYR-74,26.89,38(097)71-31-450
Володимир,Ткаченко,volodymyr.tkachenko1@student.org,1955,8,21,ZOB-27,97.07,38(095)69-32-745
Роман,Білоус,roman.bilous48@student.org,2010,10,11,CMS-20,10.87,38(099)92-65-232
Світлана,Кравченко,svitlana.kravchenko34@student.org,2000,11,7,UBE-69,50.44,38(098)77-92-531
Ігор,Макаренко,ihor.makarenko20@student.org,1995,2,17,OCH-78,45.01,38(097)63-92-286
Максим,Павленко,maksym.pavlenko4@student.org,1971,5,17,HOO-47,34.35,38(096)22-31-190
Віктор,Литвин,viktor.lytvyn5@student.org,1987,11,13,AZM-57,72.35,38(099)89-79-893
Андрій,Лисенко,andriy.lysenko38@student.org,1985,8,20,LOC-18,81.09,38(050)56-21-234
Світлана,Гончаренко,svitlana.honcharenko21@student.org,1979,12,12,UMD-92,98.38,38(066)96-81-134
Михайло,Новік,mykhaylo.novik1@student.org,2004,1,10,YWY-26,17.67,38(099)55-58-312
Григорій,Шаповал,hryhoriy.shapoval28@student.org,1968,7,27,NOY-47,39.24,38(067)45-52-335
Раїса,Гончаренко,rayisa.honcharenko11@student.org,1982,8,15,QHV-31,20.51,38(067)51-42-319
Раїса,Гордієнко,rayisa.hordiyenko21@student.org,1965,8,31,FLM-71,13.89,38(095)78-29-963
Ганна,Цимбал,hanna.tsymbal13@student.org,1956,10,27,CVQ-94,8.53,38(073)38-98-622
Лариса,Іваненко,larysa.ivanenko34@student.org,1978,7,23,FCT-16,82.97,38(063)28-66-104
Лілія,Коваль,liliya.koval37@student.org,1990,7,11,OEQ-17,17.36,38(096)63-14-728
Богдан,Ткаченко,bohdan.tkachenko20@student.org,1988,3,20,URU-53,21.02,38(063)21-62-944
Денис,Коваленко,denys.kovalenko1@student.org,2010,7,13,SLR-76,9.68,38(095)60-84-885
Любов,Марченко,lyubov.marchenko35@student.org,1994,12,10,PRQ-98,31.85,38(063)93-29-756
Любов,Гордієнко,lyubov.hordiyenko29@student.org,1985,3,30,MBC-12,3.21,38(068)38-27-372
Олена,Мельник,olena.melnyk22@student.org,1969,6,18,TYD-92,44.19,38(093)62-94-450
Григорій,Зайцев,hryhoriy.zaytsev29@student.org,1981,10,11,EDO-48,58.1,38(050)32-14-735
Вікторія,Король,viktoriya.korol35@student.org,1962,9,10,JYY-56,32.84,38(095)19-47-263
Валентина,Бойко,valentyna.boyko9@student.org,1951,11,25,XZG-62,41.15,38(098)96-23-972
Володимир,Омельченко,volodymyr.omelchenko30@student.org,1957,9,18,IIA-79,98.39,38(063)98-58-373
Ігор,Руденко,ihor.rudenko20@student.org,1977,11,5,MDE-11,73.58,38(096)17-21-495
Юлія,Костенко,yuliya.kostenko27@student.org,2009,5,17,RTW-73,24.81,38(093)95-45-337
Ярослав,Поліщук,yaroslav.polishchuk7@student.org,1962,1,11,WGQ-95,32.48,38(067)39-41-447
Дмитро,Авраменко,dmytro.avramenko15@student.org,1983,4,30,UJS-30,6.64,38(068)36-27-779
Наталія,Ковальчук,nataliya.kovalchuk5@student.org,1984,6,19,IQK-66,31.59,38(067)97-33-390
Костянтин,Цимбал,kostyantyn.tsymbal34@student.org,1978,6,27,SKS-73,38.63,38(073)73-37-965
Інна,Никоненко,inna.nykonenko1@student.org,1973,11,8,RLS-67,7.18,38(096)71-54-586
Віктор,Панченко,viktor.panchenko30@student.org,1958,6,30,BWW-44,32.38,38(067)96-25-246
Віктор,Василенко,viktor.vasylenko3@student.org,1980,12,11,QLL-46,17.44,38(066)14-15-336
Ірина,Литвин,iryna.lytvyn34@student.org,1991,8,8,IAU-55,46.9,38(067)82-43-347
Катерина,Цимбал,kateryna.tsymbal@student.org,1977,9,6,FXL-53,65.07,38(073)42-50-542
Денис,Поліщук,denys.polishchuk19@student.org,1986,9,28,BXV-10,36.04,38(096)34-42-928
Юлія,Лисенко,yuliya.lysenko34@student.org,1961,10,13,CBB-73,35.8,38(093)38-68-446
Віталій,Цимбал,vitaliy.tsymbal32@student.org,1959,7,21,GPA-50,99.96,38(067)82-83-445
Михайло,Гордієнко,mykhaylo.hordiyenko27@student.org,1957,1,2,TZM-70,75.14,38(096)48-76-877
Алла,Ковальчук,alla.kovalchuk13@student.org,1996,10,15,YOV-95,45.32,38(093)50-21-323
Тетяна,Мельник,tetyana.melnyk16@student.org,1961,2,19,GGK-48,13.97,38(098)67-22-437
Максим,Марченко,maksym.marchenko24@student.org,1974,7,27,UMH-90,71.09,38(096)63-61-761
Світлана,Литвин,svitlana.lytvyn25@student.org,1995,5,25,GMJ-20,40.95,38(099)97-48-363
Ірина,Авраменко,iryna.avramenko30@student.org,1956,8,13,GTU-63,89.18,38(068)57-77-500
Сергій,Гордієнко,serhiy.hordiyenko31@student.org,1986,2,19,RQK-41,43.04,38(096)74-69-257
Тетяна,Панченко,tetyana.panchenko48@student.org,1984,1,31,UQW-56,57.54,38(067)92-87-716
Павло,Лебедь,pavlo.lebed26@student.org,1995,6,11,BQR-58,40.35,38(063)49-57-104
Галина,Зайцев,halyna.zaytsev8@student.org,1959,4,11,SUQ-50,38.07,38(068)42-90-577
Валентина,Лисенко,valentyna.lysenko16@student.org,1974,4,7,XNQ-49,6.71,38(097)50-62-101
Людмила,Никоненко,lyudmyla.nykonenko28@student.org,1987,11,17,VGR-53,2.66,38(067)82-88-443
Денис,Білоус,denys.bilous33@student.org,2003,12,5,AIU-95,95.19,38(050)16-36-982
Надія,Литвин,nadiya.lytvyn26@student.org,1961,4,3,SFZ-68,89.35,38(066)90-52-758
Лілія,Захарченко,liliya.zakharchenko32@student.org,1983,4,22,ROQ-49,43.96,38(067)99-71-652
Анна,Білоус,anna.bilous21@student.org,2004,3,8,CPI-84,90.48,38(099)36-98-533
Михайло,Шевченко,mykhaylo.shevchenko14@student.org,1973,8,17,KGO-96,29.2,38(097)55-31-289
Сергій,Руденко,serhiy.rudenko6@student.org,1974,7,8,OLT-32,23.69,38(068)90-37-211
Костянтин,Шевченко,kostyantyn.shevchenko9@student.org,1952,11,30,JJE-52,51.63,38(073)13-43-361
Олена,Кузьменко,olena.kuzmenko32@student.org,1983,5,8,RQA-27,27.41,38(067)42-62-757
Максим,Руденко,maksym.rudenko39@student.org,1998,7,17,PXE-78,87.97,38(097)80-40-706
Іван,Козлов,ivan.kozlov35@student.org,1958,3,14,ECJ-35,54.07,38(066)12-78-184
Раїса,Лисенко,rayisa.lysenko4@student.org,1984,5,30,NDY-98,17.82,38(063)62-67-916
Катерина,Савченко,kateryna.savchenko32@student.org,1993,11,15,VYC-70,54.8,38(068)78-43-398
Ганна,Панченко,hanna.panchenko25@student.org,1974,6,22,VTZ-45,18.82,38(095)39-29-678
Любов,Гладко,lyubov.hladko37@student.org,1981,9,24,SYH-35,18.57,38(068)56-80-337
Лілія,Цимбал,liliya.tsymbal22@student.org,1997,12,14,RAA-82,96.6,38(066)19-74-158
Вікторія,Михайленко,viktoriya.mykhaylenko7@student.org,1963,5,16,BDY-70,19.97,38(096)68-60-325
Лариса,Ковальчук,larysa.kovalchuk33@student.org,1960,8,1,IJI-69,24.86,38(066)84-58-744
Інна,Шевчук,inna.shevchuk18@student.org,2003,10,29,TJL-37,97.06,38(097)34-52-908
Людмила,Кузьменко,lyudmyla.kuzmenko20@student.org,2003,6,11,HCL-58,14.45,38(098)19-35-861
Наталія,Павленко,nataliya.pavlenko29@student.org,1959,10,31,TXK-54,99.24,38(066)28-93-697
Вера,Никоненко,vera.nykonenko23@student.org,1982,12,6,LJE-36,38.57,38(063)86-14-866
Артем,Лебедь,artem.lebed9@student.org,1990,12,6,BXD-48,68.64,38(099)81-55-477
Петро,Макаренко,petro.makarenko8@student.org,1961,2,22,UXK-19,42.72,38(095)48-52-483
Валентина,Михайленко,valentyna.mykhaylenko10@student.org,1980,2,28,KQV-25,97.46,38(063)88-10-834
Ірина,Шаповал,iryna.shapoval19@student.org,1963,6,2,IPF-24,40.55,38(099)72-43-883
Олена,Гордієнко,olena.hordiyenko17@student.org,1958,10,30,FCL-78,86.64,38(073)28-87-404
Тетяна,Омельченко,tetyana.omelchenko7@student.org,2004,9,19,MAY-67,13.9,38(073)58-17-832
Вера,Шаповал,vera.shapoval12@student.org,1962,5,15,HQN-12,14.64,38(063)37-51-114
Михайло,Рибак,mykhaylo.rybak20@student.org,1956,7,19,IXW-16,35.61,38(093)74-87-582
Любов,Козлов,lyubov.kozlov17@student.org,1952,12,31,BSF-26,3.52,38(096)32-58-767
Наталія,Лебедь,nataliya.lebed35@student.org,1996,7,18,ZIZ-17,40.81,38(063)58-25-184
Петро,Кравченко,petro.kravchenko37@student.org,1976,3,18,RKU-38,39.18,38(050)34-65-136
Оксана,Марченко,oksana.marchenko7@student.org,1953,11,27,VYL-23,46.95,38(066)17-98-160
Сергій,Шевченко,serhiy.shevchenko22@student.org,1964,1,30,RYZ-53,95.6,38(063)91-21-302
Вера,Макаренко,vera.makarenko16@student.org,1978,4,12,ACY-97,13.57,38(096)27-79-150
Анна,Авраменко,anna.avramenko7@student.org,1987,5,12,AWS-95,86.59,38(063)92-23-755
Анна,Гладко,anna.hladko@student.org,2000,6,18,JNG-93,45.64,38(097)58-42-297
Григорій,Гайдук,hryhoriy.hayduk7@student.org,2000,8,2,DUY-12,95.58,38(073)86-48-276
Вікторія,Гордієнко,viktoriya.hordiyenko39@student.org,1952,3,31,MUE-46,52.45,38(096)60-62-887
Вікторія,Захарченко,viktoriya.zakharchenko52@student.org,1998,4,23,OZJ-69,32.18,38(093)62-49-472
Іван,Рибак,ivan.rybak33@student.org,1985,1,3,PZX-54,21.09,38(095)24-92-467
Олена,Левченко,olena.levchenko15@student.org,1995,6,22,XTL-68,64.41,38(096)69-54-764
Валентина,Марченко,valentyna.marchenko19@student.org,1992,5,15,MUE-46,11.88,38(073)60-67-369
Людмила,Стельмах,lyudmyla.stelmakh37@student.org,1979,2,15,HTE-45,80.92,38(066)50-94-726
Алла,Захарченко,alla.zakharchenko18@student.org,1962,6,19,YJB-57,67.19,38(096)42-57-832
Віталій,Король,vitaliy.korol24@student.org,1979,2,25,IFY-76,42.29,38(050)42-53-685
Олена,Гриценко,olena.hrytsenko4@student.org,1960,2,4,WMG-49,58.3,38(093)80-25-406
Тарас,Бойко,taras.boyko20@student.org,1991,10,26,DUU-99,53.5,38(050)67-26-973
Артем,Омельченко,artem.omelchenko36@student.org,1973,12,21,ELD-34,68.35,38(067)59-86-270
Денис,Гладко,denys.hladko34@student.org,1969,12,8,MAD-27,2.92,38(073)74-94-451
Ярослав,Ткаченко,yaroslav.tkachenko35@student.org,1953,5,29,KLN-74,51.33,38(068)14-11-880
Володимир,Поліщук,volodymyr.polishchuk37@student.org,1994,2,1,RGZ-76,18.55,38(095)36-61-311
Ганна,Новік,hanna.novik14@student.org,1959,9,25,XRI-83,94.49,38(093)85-29-272
Дмитро,Кузьменко,dmytro.kuzmenko19@student.org,1959,3,13,ZUU-81,94.56,38(066)52-41-273
Наталія,Білоус,nataliya.bilous9@student.org,1977,11,10,ZHP-54,69.63,38(098)44-45-506
Галина,Авраменко,halyna.avramenko41@student.org,1957,4,25,ZLF-89,50.17,38(095)95-54-606
Роман,Новік,roman.novik60@student.org,1992,5,29,IWI-27,42.49,38(066)47-75-228
Оксана,Зайцев,oksana.zaytsev14@student.org,1998,3,12,TPE-84,97.24,38(068)79-41-323
Олександр,Михайленко,oleksandr.mykhaylenko23@student.org,1963,8,10,XGV-38,11.77,38(093)82-25-370
Світлана,Лисенко,svitlana.lysenko13@student.org,1977,12,25,CZB-89,94.23,38(067)90-17-137
Тетяна,Мельник,tetyana.melnyk19@student.org,1985,7,13,RIL-32,43.02,38(093)12-52-706
Ірина,Ковальчук,iryna.kovalchuk1@student.org,1961,8,5,VKF-65,19.82,38(073)27-97-424
Олеся,Василенко,olesya.vasylenko23@student.org,1988,2,12,OAF-38,69.09,38(093)71-42-111
Юлія,Поліщук,yuliya.polishchuk45@student.org,1960,12,14,IRD-23,90.47,38(073)47-18-616
Григорій,Стельмах,hryhoriy.stelmakh34@student.org,2004,2,4,ROA-13,65.54,38(073)51-85-129
Ігор,Руденко,ihor.rudenko33@student.org,1967,10,2,WTG-87,20.68,38(097)54-32-918
Вікторія,Дорошенко,viktoriya.doroshenko38@student.org,2010,8,15,EAK-62,71.61,38(097)80-20-426
Володимир,Литвин,volodymyr.lytvyn13@student.org,1990,3,18,JNM-47,19.36,38(093)38-37-853
Денис,Рибак,denys.rybak33@student.org,1992,12,17,UMH-63,76.76,38(073)75-27-263
Станіслав,Ковальчук,stanislav.kovalchuk18@student.org,1999,7,2,CBQ-48,5.29,38(097)98-52-184
Остап,Ткаченко,ostap.tkachenko33@student.org,1985,8,21,IPQ-50,40.06,38(066)37-84-406
Інна,Лебедь,inna.lebed36@student.org,1982,1,13,ZYY-37,75.53,38(063)64-84-921
Павло,Новік,pavlo.novik11@student.org,1951,12,21,PCD-39,97.98,38(093)21-68-672
Роман,Дорошенко,roman.doroshenko68@student.org,1985,5,20,CHY-96,89.09,38(066)59-13-760
Олена,Скрипка,olena.skrypka@student.org,1999,4,1,ZWL-22,23.44,38(063)50-59-750
Петро,Король,petro.korol16@student.org,2006,12,18,PJZ-30,9.34,38(066)11-22-891
Костянтин,Руденко,kostyantyn.rudenko18@student.org,2007,8,11,FND-88,44.01,38(068)14-88-691
Юрій,Гордієнко,yuriy.hordiyenko30@student.org,1955,10,10,XUB-80,61.06,38(098)40-74-687
Артем,Білоус,artem.bilous4@student.org,1956,12,4,AEX-67,19.31,38(095)85-96-454
Алла,Дорошенко,alla.doroshenko29@student.org,1983,2,1,GJS-42,91.97,38(098)13-72-798
Олександр,Коваль,oleksandr.koval44@student.org,1961,5,29,GIP-79,59.25,38(068)94-58-722
Іван,Лебедь,ivan.lebed16@student.org,1956,3,10,AZM-57,90.98,38(066)92-97-392
Тарас,Романенко,taras.romanenko36@student.org,1965,4,3,JMT-37,85.52,38(093)85-72-804
Алла,Демченко,alla.demchenko36@student.org,1985,7,28,XFK-12,41.63,38(067)44-79-494
Станіслав,Руденко,stanislav.rudenko31@student.org,1997,3,30,JSN-43,47.18,38(096)81-18-908
Федір,Демченко,fedir.demchenko40@student.org,2002,4,17,CJT-93,93.22,38(097)86-33-808
Олеся,Гриценко,olesya.hrytsenko25@student.org,1959,9,9,ZPU-44,93.9,38(063)64-48-414
Наталія,Новік,nataliya.novik36@student.org,1994,11,27,CFS-10,60.93,38(095)98-70-356
Сергій,Мельник,serhiy.melnyk2@student.org,1953,9,20,PIW-89,88.3,38(073)66-84-506
Ярослав,Гладко,yaroslav.hladko27@student.org,2010,9,15,OJE-51,52.99,38(066)43-89-414
Ігор,Кузьменко,ihor.kuzmenko2@student.org,1962,7,9,XNQ-49,26.12,38(063)28-97-803
Володимир,Коваль,volodymyr.koval20@student.org,1990,9,4,VEU-58,48.84,38(093)45-45-579
Анна,Коваленко,anna.kovalenko31@student.org,1987,10,13,QQI-98,59.12,38(066)37-32-332
Станіслав,Шаповал,stanislav.shapoval33@student.org,1958,11,27,JJW-62,96.74,38(068)28-89-293
Алла,Бойко,alla.boyko20@student.org,1991,5,20,WQD-67,86.32,38(096)48-58-569
Ігор,Савченко,ihor.savchenko42@student.org,1984,11,23,FYW-80,31.04,38(093)26-69-688
Раїса,Коваль,rayisa.koval3@student.org,1984,9,24,BFB-61,50.0,38(073)43-15-693
Сергій,Марченко,serhiy.marchenko13@student.org,1980,3,3,XOX-32,12.56,38(098)55-99-443
Павло,Мельник,pavlo.melnyk11@student.org,1997,11,7,QUM-74,25.16,38(073)29-53-715
Олександр,Руденко,oleksandr.rudenko8@student.org,1982,4,14,NYY-22,73.18,38(050)17-26-556
Віктор,Бойко,viktor.boyko10@student.org,2008,3,9,ZUQ-25,55.07,38(050)32-59-565
Григорій,Михайленко,hryhoriy.mykhaylenko@student.org,1964,8,9,WWU-13,36.17,38(097)76-18-794
Лілія,Поліщук,liliya.polishchuk33@student.org,1992,10,19,TMT-75,40.71,38(068)59-19-717
Вера,Лисенко,vera.lysenko25@student.org,1996,6,11,HKI-76,21.27,38(095)52-71-407
Наталія,Шевченко,nataliya.shevchenko24@student.org,1964,2,22,PQA-42,42.6,38(097)83-58-953
Ігор,Шевчук,ihor.shevchuk40@student.org,1993,10,3,QHY-18,85.19,38(096)22-54-666
Раїса,Козлов,rayisa.kozlov37@student.org,1969,5,29,ROJ-32,43.19,38(095)73-89-748
Оксана,Василенко,oksana.vasylenko43@student.org,1955,11,28,BMS-73,88.69,38(097)71-61-994
Максим,Цимбал,maksym.tsymbal20@student.org,1990,5,24,NSA-29,97.67,38(050)58-64-970
