m_name,m_surname,m_email,m_birth_year,m_birth_month,m_birth_day,m_group,m_rating,m_phone_number
Оксана,Іваненко,oksana.ivanenko29@student.org,1979,2,28,LHB-53,66.23,38(067)49-62-227
Лілія,Савченко,liliya.savchenko32@student.org,1959,2,13,DCA-32,52.02,38(050)66-76-320
Тарас,Руденко,taras.rudenko30@student.org,1969,6,14,FKA-38,54.32,38(093)36-67-866
Григорій,Савченко,hryhoriy.savchenko8@student.org,2004,4,5,BMZ-58,49.79,38(063)55-61-178
Павло,Левченко,pavlo.levchenko2@student.org,1990,9,25,MTQ-35,75.28,38(063)47-23-375
Артем,Мельник,artem.melnyk39@student.org,1961,9,19,BLD-84,51.75,38(067)29-36-554
Віталій,Гончаренко,vitaliy.honcharenko31@student.org,1980,6,23,VVX-29,26.6,38(093)56-41-249
Богдан,Макаренко,bohdan.makarenko43@student.org,1967,12,13,DAZ-22,20.07,38(099)69-25-607
Петро,Ковальчук,petro.kovalchuk3@student.org,1953,6,12,QKC-73,41.79,38(098)16-47-333
Роман,Цимбал,roman.tsymbal2@student.org,1966,7,17,UAO-12,36.09,38(068)31-47-257
Юрій,Литвин,yuriy.lytvyn15@student.org,1977,7,24,DCH-51,74.12,38(066)76-78-282
Павло,Романенко,pavlo.romanenko1@student.org,2001,8,30,QDF-55,30.44,38(073)62-34-228
Тарас,Литвин,taras.lytvyn32@student.org,1994,5,28,DCZ-35,67.7,38(068)30-52-621
Лариса,Кравченко,larysa.kravchenko5@student.org,1977,4,19,RVE-55,63.86,38(063)79-39-233
Олеся,Михайленко,olesya.mykhaylenko33@student.org,1957,5,22,FYL-81,16.73,38(067)57-33-112
Галина,Никоненко,halyna.nykonenko7@student.org,1985,7,19,LBO-71,21.13,38(096)71-85-180
Валентина,Михайленко,valentyna.mykhaylenko18@student.org,1965,2,26,NCB-15,51.09,38(067)12-16-685
Петро,Василенко,petro.vasylenko48@student.org,1988,1,8,FYW-80,34.02,38(099)21-94-100
Валентина,Скрипка,valentyna.skrypka13@student.org,1978,11,25,QNL-32,64.44,38(068)97-22-564
Валентина,Бойко,valentyna.boyko29@student.org,1969,2,14,NKR-46,57.38,38(068)69-87-419
Людмила,Романенко,lyudmyla.romanenko6@student.org,2008,3,1,LPD-56,47.74,38(066)57-65-230
Тетяна,Шаповал,tetyana.shapoval16@student.org,2003,8,7,RFI-89,8.39,38(050)43-14-251
Людмила,Бойко,lyudmyla.boyko42@student.org,1983,11,10,GYF-14,34.45,38(095)15-88-611
Остап,Гладко,ostap.hladko8@student.org,2007,11,12,QWH-70,48.01,38(050)75-35-951
Дмитро,Лисенко,dmytro.lysenko1@student.org,2006,10,15,JUZ-61,50.93,38(066)73-47-643
Лариса,Дорошенко,larysa.doroshenko30@student.org,1965,12,14,IRD-23,6.1,38(095)67-64-739
Юрій,Лебедь,yuriy.lebed4@student.org,2008,1,20,LMA-21,50.22,38(063)71-37-717
Олександр,Михайленко,oleksandr.mykhaylenko28@student.org,1970,12,10,WXL-20,10.22,38(096)81-40-825
Ганна,Петренко,hanna.petrenko22@student.org,2004,10,13,GEK-86,28.14,38(063)70-21-839
Тарас,Никоненко,taras.nykonenko20@student.org,2004,7,8,FXQ-99,26.44,38(073)35-79-455
Андрій,Скрипка,andriy.skrypka17@student.org,1992,12,17,TXK-54,40.38,38(095)90-98-662
Павло,Поліщук,pavlo.polishchuk@student.org,1992,10,19,QHI-33,13.51,38(073)35-82-616
Максим,Стельмах,maksym.stelmakh6@student.org,1959,5,2,XMH-63,9.72,38(093)51-88-297
Євгенія,Коваль,yevheniya.koval11@student.org,1960,11,21,FNL-46,86.34,38(093)77-66-281
Дмитро,Панченко,dmytro.panchenko41@student.org,2003,9,16,HJW-65,84.25,38(095)11-13-433
Сергій,Костенко,serhiy.kostenko34@student.org,2003,4,14,MCJ-35,36.57,38(063)96-19-169
Ігор,Зайцев,ihor.zaytsev31@student.org,1967,4,25,LLQ-93,81.54,38(099)63-74-904
Станіслав,Левченко,stanislav.levchenko8@student.org,1974,12,2,WGQ-95,37.21,38(068)49-60-384
Ганна,Авраменко,hanna.avramenko38@student.org,1966,7,22,XCJ-59,42.75,38(063)32-44-766
Анна,Поліщук,anna.polishchuk1@student.org,1953,1,22,TPG-62,82.35,38(097)88-33-242
Валентина,Михайленко,valentyna.mykhaylenko6@student.org,2005,3,24,MDE-59,75.23,38(097)40-55-818
Любов,Білоус,lyubov.bilous2@student.org,1974,9,19,YGJ-87,89.07,38(068)41-87-555
Андрій,Захарченко,andriy.zakharchenko16@student.org,2010,11,20,TAQ-70,44.26,38(066)44-96-436
Ярослав,Савченко,yaroslav.savchenko29@student.org,1961,10,17,XDN-81,40.02,38(067)14-26-682
Роман,Шевченко,roman.shevchenko86@student.org,1972,7,4,TMM-35,31.18,38(096)38-22-435
Роман,Никоненко,roman.nykonenko26@student.org,1995,12,17,HDF-13,8.39,38(097)13-69-736
Катерина,Новік,kateryna.novik15@student.org,2003,7,15,WGE-61,76.11,38(099)88-32-520
Богдан,Білоус,bohdan.bilous27@student.org,2009,6,15,HGJ-39,36.01,38(095)19-97-134
Костянтин,Костенко,kostyantyn.kostenko25@student.org,1964,5,19,KGU-90,91.96,38(095)51-93-915
Роман,Шаповал,roman.shapoval48@student.org,1953,9,1,HNQ-75,29.97,38(073)98-12-512
Надія,Никоненко,nadiya.nykonenko14@student.org,1955,3,22,NJX-28,39.3,38(073)26-86-617
Олеся,Захарченко,olesya.zakharchenko21@student.org,1953,10,24,UIL-42,60.96,38(068)67-77-563
Катерина,Дорошенко,kateryna.doroshenko17@student.org,1951,11,12,AHN-22,56.88,38(067)21-50-265
Інна,Омельченко,inna.omelchenko7@student.org,1977,11,18,BAK-40,97.88,38(095)49-30-625
Лілія,Панченко,liliya.panchenko13@student.org,1958,11,14,PCB-54,79.73,38(050)19-73-406
Станіслав,Скрипка,stanislav.skrypka6@student.org,1966,5,11,WMA-83,75.96,38(067)53-80-501
Валентина,Левченко,valentyna.levchenko36@student.org,1969,5,31,WWY-68,4.46,38(066)67-70-947
Роман,Дорошенко,roman.doroshenko73@student.org,2001,5,6,VEK-46,19.95,38(097)11-76-905
Наталія,Бойко,nataliya.boyko19@student.org,2001,4,30,GKV-72,0.01,38(099)76-65-939
Галина,Авраменко,halyna.avramenko37@student.org,1976,9,15,DHD-61,31.58,38(098)35-90-625
Володимир,Макаренко,volodymyr.makarenko11@student.org,1950,12,23,TLX-93,36.51,38(093)84-35-145
Сергій,Стельмах,serhiy.stelmakh22@student.org,1963,8,28,OUW-61,3.13,38(093)77-43-388
Юрій,Гладко,yuriy.hladko33@student.org,1983,1,18,LMU-13,18.62,38(095)77-56-847
Тарас,Шевченко,taras.shevchenko4@student.org,1986,2,10,OVV-72,82.87,38(098)41-43-600
Людмила,Омельченко,lyudmyla.omelchenko1@student.org,1952,2,17,RHT-51,73.93,38(063)36-30-370
Ганна,Зайцев,hanna.zaytsev3@student.org,1959,4,30,EEE-30,23.56,38(096)32-81-930
Дмитро,Гладко,dmytro.hladko36@student.org,1956,4,16,RLD-72,53.01,38(096)69-42-567
Костянтин,Зайцев,kostyantyn.zaytsev9@student.org,1982,6,17,XWX-37,43.22,38(073)20-12-230
Денис,Мельник,denys.melnyk9@student.org,1965,5,28,PLV-48,67.56,38(066)90-80-273
Любов,Ковальчук,lyubov.kovalchuk20@student.org,2001,4,17,IJI-69,50.54,38(066)46-27-292
Валентина,Бойко,valentyna.boyko41@student.org,1952,5,24,OKG-48,88.91,38(096)95-33-786
Ганна,Шевчук,hanna.shevchuk8@student.org,2004,9,7,BFQ-81,49.67,38(050)38-80-489
Тарас,Костенко,taras.kostenko31@student.org,1967,11,25,EFF-17,28.53,38(097)38-49-508
Надія,Никоненко,nadiya.nykonenko27@student.org,1977,6,23,RZX-60,83.2,38(096)48-91-609
Людмила,Кузьменко,lyudmyla.kuzmenko17@student.org,1995,3,30,GGK-48,17.03,38(096)61-16-457
Ірина,Рибак,iryna.rybak8@student.org,1954,11,7,TEY-59,41.77,38(066)26-25-936
Лілія,Гайдук,liliya.hayduk13@student.org,1951,3,18,YJP-43,23.9,38(099)29-86-832
Роман,Цимбал,roman.tsymbal43@student.org,1979,7,15,REZ-46,68.68,38(093)15-17-334
Євгенія,Литвин,yevheniya.lytvyn17@student.org,1952,3,19,MOL-29,74.14,38(068)39-18-604
Віктор,Король,viktor.korol5@student.org,1973,8,9,OPF-84,37.32,38(073)77-42-301
Григорій,Савченко,hryhoriy.savchenko17@student.org,1952,11,5,OOD-24,37.59,38(066)75-59-870
Оксана,Авраменко,oksana.avramenko34@student.org,2004,3,8,KHF-11,98.34,38(073)51-86-242
Людмила,Лисенко,lyudmyla.lysenko33@student.org,1970,7,5,MYB-15,59.02,38(098)74-36-834
Надія,Демченко,nadiya.demchenko26@student.org,1971,8,7,EIO-63,35.95,38(050)19-36-221
Вера,Шевчук,vera.shevchuk10@student.org,1997,8,22,EPM-84,66.1,38(099)50-18-790
Вера,Новік,vera.novik15@student.org,1952,11,6,ZBK-22,28.42,38(097)92-13-127
Лілія,Никоненко,liliya.nykonenko6@student.org,2004,6,30,LZM-73,5.23,38(063)27-18-725
Тарас,Захарченко,taras.zakharchenko3@student.org,1982,5,3,EXH-86,1.37,38(050)66-62-543
Вера,Романенко,vera.romanenko9@student.org,2005,3,5,NDS-89,65.83,38(050)81-58-743
Ганна,Василенко,hanna.vasylenko26@student.org,1950,7,21,VQS-43,41.89,38(098)54-94-555
Юрій,Бойко,yuriy.boyko14@student.org,2009,6,25,QNT-92,50.67,38(098)18-96-342
Вікторія,Марченко,viktoriya.marchenko13@student.org,1992,3,27,MED-36,24.49,38(066)10-37-406
Катерина,Михайленко,kateryna.mykhaylenko15@student.org,1950,5,15,WSI-36,47.53,38(067)73-53-442
Галина,Шевчук,halyna.shevchuk22@student.org,1996,10,1,ZPN-87,64.61,38(050)62-83-863
Людмила,Никоненко,lyudmyla.nykonenko8@student.org,1961,12,27,JNG-93,1.32,38(097)88-34-817
Людмила,Гайдук,lyudmyla.hayduk4@student.org,1961,4,30,MLI-30,31.78,38(050)95-11-885
Лілія,Ковальчук,liliya.kovalchuk25@student.org,1970,2,14,RZI-27,53.28,38(093)60-84-755
Ірина,Гончаренко,iryna.honcharenko37@student.org,1973,11,5,NPR-56,85.22,38(068)67-10-549
Роман,Савченко,roman.savchenko41@student.org,1963,9,16,RAS-52,8.75,38(068)63-18-496
Денис,Панченко,denys.panchenko15@student.org,1989,2,19,IRD-23,32.69,38(093)48-53-592
Світлана,Мельник,svitlana.melnyk24@student.org,1957,5,19,IAM-15,80.6,38(099)81-58-320
Роман,Демченко,roman.demchenko55@student.org,1960,10,28,IHA-49,77.17,38(093)57-27-371
Ганна,Гладко,hanna.hladko32@student.org,1970,9,16,SRN-23,81.88,38(068)42-43-569
Костянтин,Дорошенко,kostyantyn.doroshenko1@student.org,1961,3,6,AIU-95,92.76,38(096)94-69-702
Юрій,Авраменко,yuriy.avramenko24@student.org,1988,9,17,RHD-24,85.64,38(096)37-97-194
Наталія,Романенко,nataliya.romanenko27@student.org,1990,1,18,HGB-68,40.18,38(096)54-14-187
Остап,Василенко,ostap.vasylenko21@student.org,1959,2,7,DON-86,56.99,38(097)85-53-355
Юлія,Поліщук,yuliya.polishchuk1@student.org,1986,6,18,ETC-80,0.71,38(097)47-60-805
Віктор,Гордієнко,viktor.hordiyenko34@student.org,1969,8,14,TDI-82,60.21,38(067)51-23-458
Юрій,Гончаренко,yuriy.honcharenko4@student.org,1960,8,6,KLN-74,67.4,38(099)69-70-921
Любов,Савченко,lyubov.savchenko15@student.org,1995,11,26,CAV-22,88.66,38(099)81-87-192
Валентина,Гладко,valentyna.hladko@student.org,1964,9,7,AKG-41,68.16,38(073)50-70-102
Інна,Панченко,inna.panchenko35@student.org,1962,2,21,LBO-71,51.34,38(096)26-19-402
Сергій,Ткаченко,serhiy.tkachenko18@student.org,1976,7,19,XNP-12,97.85,38(066)48-31-834
Наталія,Коваленко,nataliya.kovalenko9@student.org,1979,9,18,RJR-78,68.79,38(098)99-58-643
Любов,Михайленко,lyubov.mykhaylenko9@student.org,1971,5,14,KBC-91,41.92,38(096)45-27-497
Юлія,Зайцев,yuliya.zaytsev27@student.org,1955,7,25,EZG-70,86.49,38(073)22-96-804
Петро,Савченко,petro.savchenko14@student.org,1958,1,13,BRN-71,14.88,38(093)37-65-843
Тарас,Шевчук,taras.shevchuk30@student.org,1966,12,16,AKB-83,41.0,38(099)39-21-205
Ганна,Гордієнко,hanna.hordiyenko26@student.org,1972,11,11,GAZ-96,63.2,38(098)69-44-467
Ігор,Кравченко,ihor.kravchenko14@student.org,2008,6,26,OGO-76,66.42,38(098)86-49-364
Раїса,Гладко,rayisa.hladko27@student.org,1976,1,4,EZL-13,12.62,38(063)56-81-881
Людмила,Стельмах,lyudmyla.stelmakh7@student.org,1985,6,6,IKQ-97,3.47,38(067)52-23-195
Федір,Павленко,fedir.pavlenko1@student.org,2007,10,3,JNH-33,34.88,38(073)85-67-539
Григорій,Омельченко,hryhoriy.omelchenko19@student.org,2007,10,29,FFA-25,65.25,38(068)62-69-220
Алла,Цимбал,alla.tsymbal24@student.org,1973,5,6,MYZ-67,86.19,38(073)89-62-936
Світлана,Коваль,svitlana.koval2@student.org,1957,6,18,FOB-24,65.99,38(067)63-27-530
Оксана,Шевченко,oksana.shevchenko21@student.org,1964,5,20,MWH-11,58.83,38(073)13-81-912
Надія,Поліщук,nadiya.polishchuk32@student.org,1966,8,2,LMU-13,50.78,38(096)34-69-330
Ярослав,Рибак,yaroslav.rybak7@student.org,1983,2,3,CAV-22,10.95,38(063)94-65-913
Олеся,Шевченко,olesya.shevchenko30@student.org,1953,12,20,OIR-30,68.96,38(067)22-33-581
Михайло,Коваленко,mykhaylo.kovalenko22@student.org,1995,1,13,MFZ-53,73.87,38(050)99-28-489
Вера,Омельченко,vera.omelchenko10@student.org,1980,10,12,MLI-89,86.84,38(073)73-87-825
Олександр,Литвин,oleksandr.lytvyn27@student.org,1981,9,25,JWS-45,41.53,38(093)49-96-680
Ігор,Гончаренко,ihor.honcharenko38@student.org,1988,11,1,LVB-79,43.2,38(093)57-34-405
Віталій,Стельмах,vitaliy.stelmakh34@student.org,1976,1,20,TKZ-43,52.89,38(066)31-89-554
Костянтин,Петренко,kostyantyn.petrenko33@student.org,1986,10,8,JVU-37,35.4,38(098)22-77-164
Ірина,Захарченко,iryna.zakharchenko14@student.org,1977,6,20,GKH-47,11.46,38(066)81-10-750
Костянтин,Гончаренко,kostyantyn.honcharenko37@student.org,1998,10,28,NLB-26,16.45,38(063)52-69-467
Дмитро,Лисенко,dmytro.lysenko9@student.org,2004,1,27,HNA-35,75.76,38(095)63-96-219
Максим,Гладко,maksym.hladko1@student.org,1992,7,14,ZSR-39,47.44,38(066)55-82-985
Тетяна,Гриценко,tetyana.hrytsenko30@student.org,1958,4,14,FEQ-85,79.83,38(099)56-83-107
Богдан,Скрипка,bohdan.skrypka7@student.org,1951,2,21,ATH-53,9.69,38(073)68-17-830
Віталій,Коваленко,vitaliy.kovalenko24@student.org,1971,4,8,DVO-33,11.86,38(098)79-11-179
Василь,Панченко,vasyl.panchenko15@student.org,1960,9,20,TKF-83,36.72,38(093)97-55-958
Катерина,Гончаренко,kateryna.honcharenko5@student.org,1980,9,26,RFV-22,3.02,38(096)42-93-881
Тетяна,Павленко,tetyana.pavlenko29@student.org,1965,3,17,LZV-38,72.8,38(096)88-63-785
Віталій,Левченко,vitaliy.levchenko24@student.org,1991,2,9,RMJ-25,29.05,38(067)64-75-412
Петро,Лебедь,petro.lebed10@student.org,1955,12,10,FYW-80,50.28,38(067)55-62-848
Максим,Гриценко,maksym.hrytsenko21@student.org,1951,3,1,PBA-98,45.94,38(073)90-28-904
Василь,Гайдук,vasyl.hayduk12@student.org,1966,7,14,TTG-26,59.87,38(050)82-71-575
Ігор,Цимбал,ihor.tsymbal20@student.org,1988,4,10,UBE-69,58.59,38(063)75-70-433
Інна,Рибак,inna.rybak7@student.org,2009,3,4,FOZ-92,35.84,38(063)67-90-216
Олеся,Демченко,olesya.demchenko24@student.org,2000,11,6,KQD-27,86.58,38(096)34-77-713
Василь,Коваль,vasyl.koval23@student.org,1957,8,2,HNQ-75,20.67,38(098)20-12-291
Вера,Гордієнко,vera.hordiyenko16@student.org,1986,6,12,ORC-55,4.83,38(067)18-78-287
Раїса,Павленко,rayisa.pavlenko42@student.org,2003,5,21,YLV-61,7.02,38(095)73-66-986
Василь,Левченко,vasyl.levchenko32@student.org,1967,7,2,EBP-62,17.0,38(093)46-99-344
Людмила,Гордієнко,lyudmyla.hordiyenko12@student.org,2001,12,17,RWB-34,67.24,38(066)20-73-732
Тетяна,Гриценко,tetyana.hrytsenko34@student.org,1957,6,12,AHN-22,81.41,38(068)33-28-119
Федір,Новік,fedir.novik9@student.org,1952,10,19,MCI-65,72.49,38(093)59-59-188
Юрій,Мельник,yuriy.melnyk33@student.org,1964,9,1,VUL-76,12.82,38(099)56-64-509
Роман,Шаповал,roman.shapoval76@student.org,1998,3,13,LAA-92,93.96,38(066)94-87-613
Світлана,Поліщук,svitlana.polishchuk5@student.org,1961,8,17,IHT-37,22.89,38(099)35-14-109
Остап,Зайцев,ostap.zaytsev19@student.org,1997,4,9,POD-91,79.56,38(063)14-58-826
Олена,Литвин,olena.lytvyn19@student.org,1962,6,11,FIX-96,73.6,38(098)75-25-132
Остап,Гайдук,ostap.hayduk39@student.org,1959,5,11,TYQ-74,32.29,38(063)44-59-151
Андрій,Гайдук,andriy.hayduk25@student.org,1998,5,21,QVI-89,48.6,38(066)16-40-144
Сергій,Кравченко,serhiy.kravchenko2@student.org,1970,7,28,AJX-59,36.76,38(099)17-77-599
Олександр,Шевченко,oleksandr.shevchenko15@student.org,1969,7,29,KUJ-82,69.72,38(050)62-33-952
Денис,Савченко,denys.savchenko37@student.org,1978,2,1,WRN-76,32.76,38(063)90-21-697
Анна,Лисенко,anna.lysenko7@student.org,1963,5,5,KPI-76,45.25,38(073)30-63-174
Максим,Захарченко,maksym.zakharchenko7@student.org,1999,2,5,RHR-46,81.16,38(097)65-88-455
Інна,Омельченко,inna.omelchenko5@student.org,1976,3,19,CNO-94,84.35,38(095)10-80-978
Наталія,Ткаченко,nataliya.tkachenko43@student.org,1978,11,17,ZPU-44,17.13,38(096)11-66-995
Олеся,Гриценко,olesya.hrytsenko33@student.org,1974,1,23,FDK-50,42.84,38(096)67-16-732
Максим,Король,maksym.korol20@student.org,1967,10,23,VZB-82,19.05,38(063)54-64-553
Андрій,Білоус,andriy.bilous45@student.org,1967,7,12,WLO-28,99.25,38(097)48-29-437
Раїса,Гордієнко,rayisa.hordiyenko27@student.org,1982,9,29,QPP-31,34.49,38(063)33-38-842
Денис,Король,denys.korol23@student.org,1990,1,24,IBI-73,77.72,38(073)51-40-471
Петро,Костенко,petro.kostenko28@student.org,1998,5,27,ARK-41,90.45,38(073)87-91-984
Сергій,Гладко,serhiy.hladko44@student.org,1984,12,12,JPR-40,58.6,38(063)77-45-564
Федір,Захарченко,fedir.zakharchenko23@student.org,1950,10,2,OIM-91,27.31,38(098)57-15-642
Юлія,Марченко,yuliya.marchenko36@student.org,1985,9,18,NOA-52,34.47,38(096)30-21-736
Остап,Литвин,ostap.lytvyn4@student.org,1992,7,12,KNR-85,22.64,38(098)58-93-219
Сергій,Ковальчук,serhiy.kovalchuk12@student.org,1979,5,5,PZX-65,27.44,38(063)42-86-940
Оксана,Рибак,oksana.rybak34@student.org,1972,3,22,QHE-17,38.93,38(095)14-71-625
Станіслав,Цимбал,stanislav.tsymbal24@student.org,2010,1,12,KRN-30,2.52,38(098)50-52-217
Роман,Павленко,roman.pavlenko75@student.org,1952,3,15,KCW-87,3.95,38(093)64-38-828
Андрій,Никоненко,andriy.nykonenko21@student.org,1997,9,16,NKR-46,99.35,38(068)55-28-560
Надія,Новік,nadiya.novik11@student.org,1982,3,25,GWY-95,94.98,38(093)33-16-568
Євгенія,Ковальчук,yevheniya.kovalchuk37@student.org,1989,6,2,PFN-45,30.22,38(096)45-26-226
Алла,Кузьменко,alla.kuzmenko4@student.org,1992,12,11,WGZ-85,33.94,38(097)91-28-916
Тарас,Бойко,taras.boyko16@student.org,2010,5,8,WSY-69,68.4,38(063)89-32-122
Світлана,Коваленко,svitlana.kovalenko21@student.org,1992,3,22,QLN-17,83.9,38(097)69-22-333
Оксана,Гончаренко,oksana.honcharenko1@student.org,1971,11,3,AYK-48,71.48,38(093)16-67-615
Інна,Ткаченко,inna.tkachenko22@student.org,1974,7,15,CZN-74,39.8,38(063)16-99-382
Григорій,Кравченко,hryhoriy.kravchenko29@student.org,1953,7,27,YSF-65,98.28,38(073)59-27-249
Роман,Стельмах,roman.stelmakh2@student.org,2005,4,24,MLY-38,17.71,38(073)78-95-891
Володимир,Зайцев,volodymyr.zaytsev16@student.org,2009,4,10,BQV-12,16.58,38(068)11-62-664
Ірина,Шаповал,iryna.shapoval21@student.org,1966,9,7,IRA-71,36.41,38(093)97-37-423
Тетяна,Никоненко,tetyana.nykonenko9@student.org,2003,12,5,BSQ-40,91.52,38(068)75-56-293
Надія,Литвин,nadiya.lytvyn3@student.org,1985,9,8,YBG-25,16.15,38(063)10-45-896
Інна,Гайдук,inna.hayduk16@student.org,1979,9,13,PBT-43,28.66,38(050)89-42-824
Роман,Макаренко,roman.makarenko62@student.org,1952,12,6,VFA-45,58.68,38(098)71-20-513
Іван,Шевчук,ivan.shevchuk35@student.org,1959,7,10,IWC-14,60.21,38(073)54-18-933
Лілія,Лисенко,liliya.lysenko5@student.org,1973,7,17,QYH-96,71.07,38(067)77-20-704
Іван,Мельник,ivan.melnyk46@student.org,1981,10,31,QYE-60,96.91,38(098)87-12-241
Сергій,Гайдук,serhiy.hayduk6@student.org,1986,4,4,XKQ-72,55.58,38(093)84-62-568
Вікторія,Мельник,viktoriya.melnyk17@student.org,1999,11,30,MYB-15,37.07,38(068)56-75-338
Роман,Новік,roman.novik35@student.org,1970,6,22,IYI-58,9.86,38(098)79-75-944
Раїса,Стельмах,rayisa.stelmakh29@student.org,1960,3,9,ARH-42,56.7,38(068)68-99-132
Максим,Петренко,maksym.petrenko1@student.org,1980,5,22,IRD-23,69.27,38(067)11-57-801
Лілія,Павленко,liliya.pavlenko27@student.org,1964,3,26,QDV-28,8.84,38(093)26-51-477
Наталія,Гончаренко,nataliya.honcharenko30@student.org,2006,5,23,VFT-87,12.07,38(097)65-57-784
Остап,Гайдук,ostap.hayduk9@student.org,2003,3,12,QJY-99,57.04,38(067)20-44-883
Вікторія,Іваненко,viktoriya.ivanenko21@student.org,1971,8,22,BKI-52,37.13,38(068)73-93-949
Світлана,Поліщук,svitlana.polishchuk9@student.org,1969,1,7,XZW-68,2.27,38(073)72-16-655
Вера,Мельник,vera.melnyk4@student.org,1994,11,20,LOC-45,11.55,38(099)11-50-791
Дмитро,Лисенко,dmytro.lysenko21@student.org,2000,1,25,SOR-81,84.87,38(063)70-68-966
Раїса,Новік,rayisa.novik5@student.org,2002,2,19,WUN-96,96.21,38(050)38-50-277
Ганна,Кравченко,hanna.kravchenko2@student.org,1982,10,28,ZTK-81,98.75,38(068)61-49-332
Остап,Білоус,ostap.bilous4@student.org,2004,11,10,VDT-38,30.97,38(096)98-96-661
Олександр,Король,oleksandr.korol20@student.org,2007,1,1,IPH-66,39.5,38(068)25-78-914
Юрій,Захарченко,yuriy.zakharchenko30@student.org,2008,4,20,UCM-25,30.68,38(050)98-28-561
Федір,Левченко,fedir.levchenko15@student.org,1973,12,17,KPI-76,96.06,38(099)92-57-569
Марія,Шаповал,mariya.shapoval28@student.org,1965,5,13,ZWL-22,85.32,38(095)87-61-975
Володимир,Ткаченко,volodymyr.tkachenko@student.org,1966,3,24,PLJ-22,36.47,38(066)95-29-521
Катерина,Литвин,kateryna.lytvyn4@student.org,1994,8,16,YSB-53,65.09,38(099)69-24-484
Роман,Рибак,roman.rybak19@student.org,2000,2,8,BAK-40,68.17,38(096)94-46-432
Алла,Коваленко,alla.kovalenko24@student.org,2005,8,7,XJN-58,93.61,38(066)71-79-504
Сергій,Новік,serhiy.novik32@student.org,1950,9,27,XXC-38,4.79,38(098)78-33-244
Лілія,Лебедь,liliya.lebed11@student.org,2007,1,24,FCE-23,82.48,38(098)45-37-733
Ярослав,Рибак,yaroslav.rybak11@student.org,1988,6,1,YBP-82,95.2,38(098)48-14-927
Катерина,Петренко,kateryna.petrenko34@student.org,1966,2,25,HGY-24,19.26,38(096)35-41-229
Михайло,Демченко,mykhaylo.demchenko7@student.org,2000,2,2,ITI-56,27.52,38(098)53-65-255
Надія,Король,nadiya.korol7@student.org,1973,10,29,SZY-46,79.82,38(066)83-68-337
Максим,Шевченко,maksym.shevchenko30@student.org,1991,2,26,AAO-20,54.04,38(098)18-97-614
Галина,Романенко,halyna.romanenko11@student.org,1993,5,6,ZEO-70,18.05,38(097)58-47-584
Алла,Гайдук,alla.hayduk13@student.org,1962,7,27,SKG-79,31.68,38(068)77-68-160
Роман,Петренко,roman.petrenko12@student.org,1987,5,27,XRI-83,65.87,38(066)39-23-746
Тарас,Гриценко,taras.hrytsenko37@student.org,1958,7,31,VWX-33,79.19,38(093)26-36-751
Оксана,Шаповал,oksana.shapoval41@student.org,1968,2,14,ZCD-12,15.87,38(063)99-97-386
Олександр,Коваль,oleksandr.koval5@student.org,1994,3,6,QUG-55,25.95,38(099)64-80-289
Олеся,Гайдук,olesya.hayduk3@student.org,1986,1,4,ZYY-21,47.78,38(068)24-65-860
Володимир,Романенко,volodymyr.romanenko3@student.org,1988,11,2,UTB-40,1.18,38(098)37-42-661
Остап,Гайдук,ostap.hayduk8@student.org,1967,4,11,IDO-30,7.39,38(073)21-34-274
Петро,Лебедь,petro.lebed36@student.org,1999,12,20,XWS-61,52.01,38(050)95-10-437
Любов,Ковальчук,lyubov.kovalchuk41@student.org,2007,6,10,PXE-78,93.58,38(068)24-58-684
Оксана,Петренко,oksana.petrenko17@student.org,1987,12,9,LKP-65,5.21,38(099)73-72-699
Григорій,Ткаченко,hryhoriy.tkachenko37@student.org,1990,11,22,WKR-87,92.95,38(099)69-22-775
Петро,Ковальчук,petro.kovalchuk28@student.org,1979,11,3,TMQ-57,57.81,38(068)54-42-336
Оксана,Цимбал,oksana.tsymbal21@student.org,1972,5,10,WTU-82,24.55,38(096)10-91-603
Роман,Омельченко,roman.omelchenko67@student.org,1950,11,3,WRE-71,50.44,38(066)29-82-752
Віктор,Гриценко,viktor.hrytsenko28@student.org,2001,10,15,HSE-22,72.27,38(063)49-78-326
Анна,Шаповал,anna.shapoval24@student.org,1959,7,2,MKW-86,40.57,38(063)57-30-201
Галина,Скрипка,halyna.skrypka14@student.org,2010,6,20,VET-47,31.92,38(097)30-22-182
Роман,Гончаренко,roman.honcharenko52@student.org,1990,10,30,RCC-22,60.53,38(097)74-40-746
Вера,Петренко,vera.petrenko10@student.org,1956,8,22,FHJ-12,56.16,38(068)57-94-643
Лариса,Рибак,larysa.rybak25@student.org,1998,4,12,JHG-33,15.8,38(066)93-34-656
Сергій,Ткаченко,serhiy.tkachenko6@student.org,2002,8,6,CAV-29,46.4,38(066)77-74-871
Ганна,Дорошенко,hanna.doroshenko15@student.org,1992,2,21,VCD-70,56.93,38(099)87-31-990
Віктор,Ткаченко,viktor.tkachenko44@student.org,1997,10,24,WPJ-81,70.78,38(095)87-33-945
Віталій,Шевченко,vitaliy.shevchenko6@student.org,1971,4,23,WBI-63,22.06,38(063)32-27-665
Вера,Захарченко,vera.zakharchenko39@student.org,1997,3,26,LUB-84,5.34,38(093)87-77-209
